name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Lawson State Community College-Bessemer Campus,Bessemer,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0361,0.0861,0.0,,,,,,,,,0.0,0.0149,0.5594,0.4187,0.0035,0.0017,0.0017,,,,,,,,0.528,,,,,,,,,,,,,,,,860.0,2425.0,4935.0,,,,0.3875,,,,,,,,,,,,,0.0,
Birmingham Southern College,Birmingham,AL,3,2,,,,,,,,,,,,,,,,0.0569,0.003,0.0,0.0,0.0719,0.0479,0.015,0.0,0.015,0.0,0.0838,0.0,0.0569,0.3413,0.0479,,,,,,,,,0.0118,0.0,0.8157,0.1275,0.0367,0.0055,0.0028,,,,,,,,0.10400000000000001,,,,,,,,,,,,,,,,12021.0,6069.0,5599.0,,,0.6716,,,,,,,,,,0.0,,,,0.053,
Chattahoochee Valley Community College,Phenix City,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325,0.0,,,,,,,,,0.0,0.0213,0.5517,0.3907,0.0129,0.0039,0.0194,,,,,,,,0.4793,,,,,,,,,,,,,,,,888.0,996.0,4755.0,,,,0.1119,,,,,,,,,,,,,0.0,
CHAUNCEY SPARKS STATE TECHNICAL COLLEGE,EUFAULA,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056,0.0,0.2336,0.0,,,,,,,,,0.0,0.0051,0.478,0.5084,0.0051,0.0,0.0034,,,,,,,,0.1554,,,,,,,,,,,,,,,,918.0,2607.0,4521.0,,,,0.3197,,,,,,,,,,,,,0.0,
Concordia College Alabama,Selma,AL,2,2,,,,,,,,,,,,,,,,0.2432,0.0,0.0,0.7568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0213,0.0,0.0904,0.8848,0.0035,0.0,0.0,,,,,,,,0.1135,,,,,,,,,,,,,,,,3539.0,1965.0,3867.0,,,0.1471,,,,,,,,,,0.6667,,,,0.0,
LURLEEN B WALLACE COMMUNITY COLLEGE-MACARTHUR CAMP,OPP,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.1712,0.0,,,,,,,,,0.0,0.0,0.7199,0.2603,0.0036,0.0126,0.0036,,,,,,,,0.1885,,,,,,,,,,,,,,,,701.0,2234.0,5135.0,,,,0.4636,,,,,,,,,,,,,0.462,
South University-Montgomery,Montgomery,AL,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.0,,,,,,,,,0.0,0.0,0.3527,0.6473,0.0,0.0,0.0,,,,,,,,0.4589,,,,,,,,,,,,,,,,7752.0,1971.0,1249.0,,,,0.0857,,,,,,,,,,,,,0.052000000000000005,
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0374,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2224,0.0,,,,,,,,,0.0022,0.0174,0.7199,0.1778,0.0283,0.0167,0.0377,,,,,,,,0.35700000000000004,,,,,,,,,,,,,,,,971.0,1377.0,4999.0,,,,0.214,,,,,,,,,,,,,0.091,
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.06,0.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.175,0.0,,,,,,,,,0.002,0.0031,0.8541,0.1208,0.0039,0.0094,0.0067,,,,,,,,0.3375,,,,,,,,,,,,,,,,990.0,1387.0,4716.0,,,,0.1857,,,,,,,,,,,,,0.07400000000000001,
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,,,,,0.0111,0.0,0.0314,0.1386,0.0055,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.7283,0.0018,,,,,,,,,0.0096,0.0134,0.613,0.3333,0.0096,0.0077,0.0134,,,,,,,,0.318,,,,,,,,,,,,,,,,3156.0,1478.0,3220.0,,,0.25,,,,,,,,,,,0.0,,,0.091,
FAULKNER UNIVERSITY-BIRMINGHAM,BIRMINGHAM,AL,3,2,,,,,,,,,,,,,,,,0.0111,0.0,0.0314,0.1386,0.0055,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.7283,0.0018,,,,,,,,,0.0,0.006,0.6406,0.3434,0.004,0.0,0.006,,,,,,,,0.3052,,,,,,,,,,,,,,,,3151.0,1476.0,4469.0,,,,0.1837,,,,,,,,,,,,,0.091,
FAULKNER UNIVERSITY,HUNTSVILLE,AL,3,2,,,,,,,,,,,,,,,,0.0111,0.0,0.0314,0.1386,0.0055,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.7283,0.0018,,,,,,,,,0.0,0.006,0.6406,0.3434,0.004,0.0,0.006,,,,,,,,0.3052,,,,,,,,,,,,,,,,3151.0,1476.0,4469.0,,,,0.1837,,,,,,,,,,,,,0.091,
Gadsden Business College,Rainbow City,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029,0.0,,,,,,,,,0.0,0.0,0.9071,0.0929,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,860.0,2202.0,,,,,0.7957,,,,,,,,,,,,,0.145,
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0407,0.2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0928,0.0,,,,,,,,,0.0,0.0024,0.7701,0.1888,0.0178,0.0052,0.0157,,,,,,,,0.4417,,,,,,,,,,,,,,,,972.0,1646.0,4761.0,,,,0.1783,,,,,,,,,,,,,0.0,
GADSDEN BUSINESS COLLEGE-ANNISTON,ANNISTON,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4388,0.0,,,,,,,,,0.0,0.0,0.6471,0.3529,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,1125.0,2880.0,,,,,0.7917,,,,,,,,,,,,,0.145,
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0773,0.0,,,,,,,,,0.0015,0.0066,0.7594,0.2027,0.0128,0.0035,0.0135,,,,,,,,0.5145,,,,,,,,,,,,,,,,913.0,1720.0,5039.0,,,,0.1412,,,,,,,,,,,,,0.0,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0189,0.1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,,,,,,,,,0.0009,0.0,0.9676,0.0248,0.0018,0.0016,0.0033,,,,,,,,0.4162,,,,,,,,,,,,,,,,705.0,1250.0,4355.0,,,,0.2855,,,,,,,,,,,,,0.077,
George C Wallace State Community College-Selma,Selma,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.1365,0.0,,,,,,,,,0.0,0.0013,0.5114,0.4791,0.0025,0.0013,0.0044,,,,,,,,0.3928,,,,,,,,,,,,,,,,910.0,1936.0,4841.0,,,,0.3146,,,,,,,,,,,,,0.25,
GADSDEN STATE COMMUNITY COLLEGE-AYERS CAMPUS,ANNISTON,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0794,0.0,,,,,,,,,0.0,0.0026,0.7282,0.2432,0.0065,0.0052,0.0143,,,,,,,,0.3784,,,,,,,,,,,,,,,,875.0,1974.0,4651.0,,,,0.1709,,,,,,,,,,,,,0.0,
Herzing University-Birmingham,Birmingham,AL,2,3,,,,,,,,,,,,,,,,0.0,0.2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3836,0.0,,,,,,,,,0.0,0.004,0.5447,0.4513,0.0,0.0,0.0,,,,,,,,0.3002,,,,,,,,,,,,,,,,5284.0,1957.0,2763.0,,,0.7215,,,,,,,,,,,,,,0.166,
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,,,,,0.0625,0.0,0.0104,0.0833,0.0938,0.0313,0.0104,0.0104,0.0208,0.0,0.0,0.0,0.1146,0.1875,0.0729,,,,,,,,,0.0291,0.0015,0.8734,0.0713,0.0116,0.0102,0.0029,,,,,,,,0.0859,,,,,,,,,,,,,,,,4160.0,5554.0,4185.0,,,0.3916,,,,,,,,,,0.4,0.0,,,0.065,
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0397,0.0132,0.7947,0.1126,0.0,0.0066,0.0331,,,,,,,,0.457,,,,,,,,,,,,,,,,4660.0,3165.0,2962.0,,,0.75,,,,,,,,,,1.0,,,,0.07400000000000001,
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.0,0.1596,0.0,,,,,,,,,0.0212,0.0033,0.4796,0.4878,0.0049,0.0,0.0033,,,,,,,,0.3785,,,,,,,,,,,,,,,,815.0,1998.0,5373.0,,,,0.0282,,,,,,,,,,,,,0.0,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,,,,,0.2593,0.0,0.0,0.0085,0.0342,0.0199,0.0,0.0,0.0076,0.075,0.0617,0.0,0.0142,0.1339,0.0152,,,,,,,,,0.0253,0.0031,0.7752,0.1732,0.0066,0.0067,0.0099,,,,,,,,0.1929,,,,,,,,,,,,,,,,2468.0,2985.0,5119.0,,,0.3201,,,,,,,,,,,,,,0.085,
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449,0.0,0.1557,0.0,,,,,,,,,0.0,0.0018,0.632,0.3288,0.0073,0.0274,0.0027,,,,,,,,0.2621,,,,,,,,,,,,,,,,1030.0,1698.0,4621.0,,,,0.1681,,,,,,,,,,,,,0.289,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2213,0.0,,,,,,,,,0.03,0.0067,0.7447,0.1999,0.0077,0.0027,0.0083,,,,,,,,0.5722,,,,,,,,,,,,,,,,1143.0,1406.0,4909.0,,,,0.038,,,,,,,,,,,,,0.122,
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0078,0.3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744,0.0091,0.0183,0.0,,,,,,,,,0.0,0.02,0.7348,0.1763,0.017,0.0367,0.0151,,,,,,,,0.667,,,,,,,,,,,,,,,,960.0,1247.0,4886.0,,,,0.1909,,,,,,,,,,,,,0.06,
H COUNCILL TRENHOLM STATE TECHNICAL COLLEGE-PATTER,MONTGOMERY,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661,0.0,0.0721,0.0,,,,,,,,,0.0,0.0113,0.4809,0.4899,0.0079,0.0023,0.0079,,,,,,,,0.5912,,,,,,,,,,,,,,,,1290.0,3549.0,5506.0,,,,0.2426,,,,,,,,,,,,,0.0,
Judson College,Marion,AL,3,2,,,,,,,,,,,,,,,,0.0256,0.0,0.0,0.0,0.1538,0.0256,0.0256,0.0256,0.0,0.0,0.0,0.0,0.1282,0.0769,0.1026,,,,,,,,,0.0155,0.0,0.8354,0.1304,0.0124,0.0031,0.0031,,,,,,,,0.146,,,,,,,,,,,,,,,,5463.0,6197.0,3857.0,,,0.3721,,,,,,,,,,,,,,0.141,
Lawson State Community College-Birmingham Campus,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1955,0.0,0.0,0.0,0.0,0.0,0.0641,0.0,0.0513,0.0,0.1442,0.0,,,,,,,,,0.0007,0.0,0.0103,0.9882,0.0007,0.0,0.0,,,,,,,,0.5819,,,,,,,,,,,,,,,,1124.0,2065.0,5049.0,,,,0.0092,,,,,,,,,,,,,0.188,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,,,,,0.191,0.0,0.0,0.0,0.0764,0.0174,0.0,0.0,0.0139,0.0,0.0486,0.0,0.0104,0.2153,0.0486,,,,,,,,,0.0121,0.0,0.6076,0.3665,0.0006,0.0066,0.0066,,,,,,,,0.0759,,,,,,,,,,,,,,,,2394.0,3487.0,4133.0,,,0.2594,,,,,,,,,,0.3333,,,,0.1,
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,,,,,,,,,0.0,0.0025,0.8290000000000001,0.1599,0.0025,0.0037,0.0025,,,,,,,,0.2069,,,,,,,,,,,,,,,,944.0,1620.0,4566.0,,,,0.1982,,,,,,,,,,,,,0.0,
Marion Military Institute,Marion,AL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0061,0.0,0.7866,0.1463,0.0183,0.0,0.0427,,,,,,,,0.0,,,,,,,,,,,,,,,,35814.0,10267.0,3006.0,,,,0.3778,,,,,,,,,,,,,0.083,
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.358,0.0,0.0,0.0,0.0739,0.0341,0.0,0.0,0.0398,0.0852,0.0682,0.0,0.0,0.25,0.0,,,,,,,,,0.0,0.0,0.0029,0.9971,0.0,0.0,0.0,,,,,,,,0.1007,,,,,,,,,,,,,,,,5337.0,2957.0,2850.0,,,0.5619,,,,,,,,,,,,,,0.24600000000000002,
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,,,,,0.1228,0.0,0.0,0.0329,0.018000000000000002,0.015,0.0389,0.0,0.0,0.0,0.0539,0.0,0.015,0.2305,0.021,,,,,,,,,0.0258,0.1019,0.6602,0.1974,0.0018,0.0094,0.0035,,,,,,,,0.2021,,,,,,,,,,,,,,,,7358.0,5145.0,3707.0,,,,,,,,,,,,,,,,,0.079,
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,,,,,0.2416,0.0,0.0,0.0,0.0246,0.0179,0.0,0.0,0.0045,0.038,0.0403,0.0,0.085,0.1454,0.0336,,,,,,,,,0.0175,0.0019,0.8351,0.127,0.0045,0.0082,0.006,,,,,,,,0.1028,,,,,,,,,,,,,,,,3082.0,3430.0,4669.0,,,0.4247,,,,,,,,,,1.0,0.4,,,0.094,
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.0,0.0983,0.0,,,,,,,,,0.008,0.0,0.8444,0.1202,0.0026,0.0191,0.0057,,,,,,,,0.3712,,,,,,,,,,,,,,,,963.0,1275.0,4767.0,,,,,,,,,,,,,,,,,0.17,
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,,,,,0.1978,0.0,0.0,0.0062,0.0585,0.0062,0.0,0.0,0.0373,0.0547,0.0498,0.0,0.0249,0.2301,0.0187,,,,,,,,,0.0004,0.0132,0.8528,0.0967,0.0069,0.0214,0.0086,,,,,,,,0.1418,,,,,,,,,,,,,,,,2571.0,3081.0,5471.0,,,0.4061,,,,,,,,,,0.5,,,,0.109,
Northeast Alabama Community College,Rainsville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2791,0.0,,,,,,,,,0.0,0.0,0.912,0.013999999999999999,0.0101,0.0569,0.006999999999999999,,,,,,,,0.4245,,,,,,,,,,,,,,,,783.0,1195.0,4998.0,,,,0.1939,,,,,,,,,,,,,0.0,
Oakwood University,Huntsville,AL,3,2,,,,,,,,,,,,,,,,0.0469,0.0,0.0,0.0,0.1625,0.0181,0.0108,0.0542,0.0036,0.0505,0.0036,0.0,0.0217,0.1949,0.0144,,,,,,,,,0.1346,0.0748,0.0172,0.7662,0.0022,0.0006,0.0044,,,,,,,,0.1136,,,,,,,,,,,,,,,,6384.0,4213.0,3687.0,,,,,,,,,,,,,,,,,0.095,
Alabama Southern Community College,Monroeville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1983,0.0,,,,,,,,,0.0,0.0,0.6803,0.3063,0.0018,0.0062,0.0053,,,,,,,,0.4265,,,,,,,,,,,,,,,,875.0,1631.0,4617.0,,,,0.2249,,,,,,,,,,,,,0.0,
Prince Institute-Southeast,Elmhurst,IL,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,,,,,,,,,0.0,0.0,0.8913,0.0978,0.0,0.0,0.0109,,,,,,,,0.2826,,,,,,,,,,,,,,,,3758.0,2529.0,1718.0,,,,,,,,,,,,,,,,,0.035,
Reid State Technical College,Evergreen,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379,0.0,0.17800000000000002,0.0,,,,,,,,,0.0,0.0,0.4845,0.5052,0.0021,0.0041,0.0041,,,,,,,,0.3416,,,,,,,,,,,,,,,,837.0,2399.0,4857.0,,,,0.6478,,,,,,,,,,,,,0.0,
