name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Alabama A & M University,Normal,AL,3,1,,,,,,,,,,,,0.3182,19.0,850.0,850.0,0.127,0.0984,0.0,0.0,0.0877,0.0125,0.0,0.0,0.0107,0.0483,0.0698,0.0,0.0143,0.254,0.0,,,,,,,,,0.0238,0.0,0.0172,0.9522,0.0017,0.0013,0.0038,,,,,,,,0.0661,,,,,,,,,,,,,4072.0,7304.0,,4707.0,4804.0,6001.0,0.8168,,0.3324,,0.8076923076923,,,,,,,,0.3571,,,0.1334,0.078,
University of Alabama at Birmingham,Birmingham,AL,3,1,,,,,,,,,,,,0.8778,27.0,1106.0,1106.0,0.0723,0.0553,0.0,0.0011,0.0783,0.0066,0.0137,0.0,0.0197,0.0219,0.0394,0.0,0.04,0.1648,0.0312,,,,,,,,,0.0214,0.0308,0.5944,0.2937,0.0421,0.0031,0.0145,,,,,,,,0.252,,,,,,,,,,,,,4208.0,9296.0,,4862.0,15733.0,8697.0,0.9291,,0.3766,,0.56038647342995,,,,,,,,0.3684,0.381,,0.2747,0.04,
Amridge University,Montgomery,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6176,0.0,0.0,0.0,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.07,0.5248,0.3382,0.0029,0.0029,0.0612,,,,,,,,0.2682,,,,,,,,,,,,,6240.0,6240.0,,10986.0,5532.0,3217.0,0.5814,,0.2,,1.0,,,,,,,,,,,0.8659,0.021,
University of Alabama in Huntsville,Huntsville,AL,3,1,,,,,,,,,,,,0.88,27.0,1121.0,1121.0,0.031,0.2333,0.0,0.0,0.0702,0.0167,0.0119,0.0,0.0202,0.0,0.0333,0.0,0.0298,0.25,0.0143,,,,,,,,,0.0327,0.0194,0.7301,0.1487,0.0302,0.016,0.0228,,,,,,,,0.2424,,,,,,,,,,,,,5216.0,11024.0,,5000.0,7548.0,7777.0,0.6175,,0.4409,,0.52093342484557,,,,,,,,0.5,,,0.2573,0.037000000000000005,
Alabama State University,Montgomery,AL,3,1,,,,,,,,,,,,0.4159,18.0,784.0,784.0,0.2146,0.0,0.0,0.0,0.061,0.0197,0.0,0.0,0.0059,0.0787,0.0315,0.0,0.0551,0.1417,0.0039,,,,,,,,,0.0034,0.0032,0.0157,0.9740000000000001,0.0011,0.0,0.0026,,,,,,,,0.0977,,,,,,,,,,,,,4508.0,8516.0,,4992.0,5740.0,6430.0,0.5829,,0.2732,,0.8801302931596,,,,,,,,1.0,0.3438,,0.1242,0.11,
The University of Alabama,Tuscaloosa,AL,3,1,,,,,,,,,,,,0.6386,27.0,1106.0,1106.0,0.0546,0.061,0.0,0.0,0.03,0.0038,0.0057,0.0,0.0089,0.0109,0.0454,0.0,0.0495,0.2807,0.0208,,,,,,,,,0.008,0.0,0.8452,0.1122,0.0092,0.006,0.0193,,,,,,,,0.08,,,,,,,,,,,,,5700.0,16518.0,,7079.0,7337.0,8651.0,0.7546,,0.6509999999999999,,0.75882452288464,,,,,,,,0.35,,,0.0843,0.040999999999999995,
Central Alabama Community College,Alexander City,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1014,0.0,,,,,,,,,0.0,0.0041,0.7313,0.2522,0.0028,0.0041,0.0055,,,,,,,,0.401,,,,,,,,,,,,,2700.0,4830.0,,1436.0,4233.0,5532.0,0.251,,,0.0875,0.75254237288135,,,,,,,,,,,0.3877,0.153,
Athens State University,Athens,AL,3,1,,,,,,,,,,,,,,,,0.3268,0.0,0.0,0.0504,0.0283,0.0332,0.0074,0.0,0.0012,0.0,0.0246,0.0,0.0098,0.2985,0.0233,,,,,,,,,0.0,0.0255,0.8184,0.1116,0.0077,0.027999999999999997,0.0087,,,,,,,,0.5329,,,,,,,,,,,,,,,,2112.0,5143.0,7089.0,0.4343,,,,,,,,,,,,,,,0.6803,0.025,
Auburn University at Montgomery,Montgomery,AL,3,1,,,,,,,,,,,,0.9174,22.0,950.0,950.0,0.1429,0.0,0.0,0.0453,0.0906,0.006999999999999999,0.0,0.0,0.0122,0.0,0.0244,0.0,0.0122,0.3345,0.0139,,,,,,,,,0.0005,0.0264,0.6188,0.3157,0.0218,0.0046,0.0122,,,,,,,,0.3589,,,,,,,,,,,,,5010.0,14490.0,,4066.0,5413.0,6723.0,1.0,,0.2695,,0.73955431754874,,,,,,,,,0.0,,0.294,0.064,
Auburn University,Auburn,AL,3,1,,,,,,,,,,,,0.6897,27.0,1126.0,1126.0,0.1058,0.125,0.0,0.0,0.0692,0.0061,0.0042,0.0,0.0074,0.0126,0.0719,0.0,0.0397,0.2348,0.0132,,,,,,,,,0.0057,0.0109,0.8509,0.08900000000000001,0.0171,0.0067,0.0198,,,,,,,,0.0835,,,,,,,,,,,,,5834.0,16334.0,,8945.0,7612.0,8746.0,0.8802,,0.6339,,0.7548539285066199,,,,,,,,0.5,0.8,,0.0407,0.018000000000000002,
Birmingham Southern College,Birmingham,AL,3,2,,,,,,,,,,,,0.6595,28.0,1167.0,1167.0,0.0605,0.0071,0.0,0.0,0.1993,0.0249,0.032,0.0,0.0036,0.0,0.0712,0.0,0.0996,0.2028,0.0285,,,,,,,,,0.0022,0.0157,0.8499,0.0829,0.0284,0.006,0.0149,,,,,,,,0.0194,,,,,,,,,,,,,24300.0,24300.0,,11521.0,12812.0,6763.0,0.6494,,0.7106,,0.8893280632411,,,,,,,,,0.3333,,0.0142,0.02,
Chattahoochee Valley Community College,Phenix City,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.1579,0.0,,,,,,,,,0.0013,0.0405,0.456,0.4642,0.0057,0.0025,0.0298,,,,,,,,0.4775,,,,,,,,,,,,,2700.0,4830.0,,1640.0,2955.0,5501.0,0.3,,,0.0977,0.25172074729596,,,,,,,,,,,0.4313,0.162,
Concordia College Alabama,Selma,AL,3,2,,,,,,,,,,,,,,,,0.6533,0.0,0.0,0.1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,,,,,,,,,0.045,0.0,0.0288,0.9225,0.0,0.0,0.0036,,,,,,,,0.1568,,,,,,,,,,,,,6826.0,6826.0,,1958.0,3751.0,7469.0,1.0,,0.9655,,0.9875,,,,,,,,0.8889,,,0.3207,0.0,
South University-Montgomery,Montgomery,AL,2,3,,,,,,,,,,,,0.9022,,,,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.0,,,,,,,,,0.0,0.0,0.2758,0.7103,0.006,0.006,0.002,,,,,,,,0.3889,,,,,,,,,,,,,12570.0,12570.0,,13995.0,3587.0,4178.0,0.3636,,0.2222,,0.24553571428571,,,,,,,,,,,0.5575,0.055999999999999994,
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0051,0.2926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,,,,,,,,,0.0,0.0228,0.7188,0.201,0.0178,0.0134,0.0262,,,,,,,,0.3693,,,,,,,,,,,,,2700.0,4830.0,,1773.0,4587.0,6017.0,0.4126,,,0.17300000000000001,0.5574412532637,,,,,,,,,,,0.3696,0.067,
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0396,0.5248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561,0.0759,0.0,,,,,,,,,0.0014,0.0065,0.7765,0.1838,0.0057,0.0102,0.0159,,,,,,,,0.3632,,,,,,,,,,,,,2790.0,4920.0,,1916.0,2976.0,5727.0,0.3651,,,0.1313,0.47311827956989,,,,,,,,,,,0.2727,0.084,
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,0.5896,24.0,990.0,990.0,0.0097,0.0,0.0253,0.0233,0.0039,0.0019,0.0,0.0195,0.0,0.0,0.0,0.0,0.0019,0.7335,0.0,,,,,,,,,0.0036,0.0226,0.5182,0.4354,0.0048,0.0044,0.0109,,,,,,,,0.27,,,,,,,,,,,,,12000.0,12000.0,,7546.0,4489.0,6293.0,0.9293,,0.32,,0.38107416879795,,,,,,,,0.6667,0.1667,,0.5109,0.069,
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0344,0.1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466,0.0,0.0982,0.0,,,,,,,,,0.0204,0.0102,0.7449,0.1991,0.0049,0.0053,0.0153,,,,,,,,0.4314,,,,,,,,,,,,,2700.0,4830.0,,1762.0,4364.0,5657.0,0.4345,,,0.1682,0.6697247706421999,,,,,,,,,,,0.3607,0.0,
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482,0.0,0.0631,0.0,,,,,,,,,0.0034,0.0056,0.6703,0.2888,0.0121,0.0025,0.0172,,,,,,,,0.4552,,,,,,,,,,,,,2700.0,4830.0,,1718.0,4626.0,5442.0,0.557,,,0.1743,0.36523538541127004,,,,,,,,,,,0.4381,1.0,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0078,0.21600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479,0.0,,,,,,,,,0.0004,0.0076,0.9173,0.0514,0.0037,0.0084,0.0113,,,,,,,,0.3975,,,,,,,,,,,,,2700.0,4830.0,,1739.0,3085.0,5555.0,0.4609,,,0.3725,0.35459377372816997,,,,,,,,,,,0.3497,0.126,
George C Wallace State Community College-Selma,Selma,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733,0.0,0.217,0.0,,,,,,,,,0.0,0.0026,0.3592,0.6303,0.0033,0.0007,0.0039,,,,,,,,0.3253,,,,,,,,,,,,,2700.0,4830.0,,1736.0,3602.0,5516.0,0.3636,,,0.2997,0.7058823529411701,,,,,,,,,,,0.3139,0.0,
Herzing University-Birmingham,Birmingham,AL,3,3,,,,,,,,,,,,0.5055,,,,0.0,0.1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,,,,,,,,,0.0,0.0216,0.2722,0.6927,0.0054,0.0027,0.0054,,,,,,,,0.4636,,,,,,,,,,,,,9240.0,9240.0,,8721.0,3270.0,4390.0,0.4167,,0.5227,,0.6056338028169,,,,,,,,,,,0.6523,0.11199999999999999,
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.6589,26.0,1034.0,1034.0,0.0179,0.0,0.0,0.0,0.0952,0.0238,0.006,0.0,0.0119,0.0,0.0476,0.0,0.0238,0.5298,0.006,,,,,,,,,0.0053,0.052000000000000005,0.7656,0.1516,0.0074,0.0085,0.0095,,,,,,,,0.1718,,,,,,,,,,,,,18270.0,18270.0,,7485.0,6627.0,4864.0,0.75,,0.5068,,0.71954674220963,,,,,,,,1.0,,,0.1897,0.06,
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0615,0.0,0.8,0.1385,0.0,0.0,0.0,,,,,,,,0.5385,,,,,,,,,,,,,7848.0,7848.0,,8249.0,7310.0,3707.0,0.8,,0.25,,0.08333333333333001,,,,,,,,1.0,,,0.7632,0.026000000000000002,
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444,0.0,0.2533,0.0,,,,,,,,,0.0,0.0382,0.3206,0.6176,0.0088,0.0015,0.0132,,,,,,,,0.3985,,,,,,,,,,,,,2700.0,4830.0,,1155.0,3670.0,5227.0,0.4032,,,0.3056,0.35543766578249,,,,,,,,,,,0.5375,0.0,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.8648,22.0,926.0,926.0,0.2374,0.0,0.0,0.0213,0.0272,0.0026,0.0,0.0,0.006,0.0596,0.0553,0.0,0.0409,0.1626,0.0111,,,,,,,,,0.022000000000000002,0.0559,0.6338,0.2652,0.0077,0.0056,0.0099,,,,,,,,0.1964,,,,,,,,,,,,,4056.0,8112.0,,4573.0,5754.0,6230.0,0.7039,,0.3774,,0.6316851664984799,,,,,,,,0.8,0.1429,,0.2317,0.07200000000000001,
Jefferson Davis Community College,Brewton,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.0,0.0656,0.0,,,,,,,,,0.0,0.0421,0.5952,0.2903,0.0101,0.0485,0.0137,,,,,,,,0.4231,,,,,,,,,,,,,2708.0,4838.0,,844.0,4943.0,5732.0,0.5122,,,0.2065,0.41700960219478006,,,,,,,,,,,0.4837,0.0,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2148,0.0,,,,,,,,,0.0137,0.0126,0.7347,0.1993,0.0169,0.0031,0.0197,,,,,,,,0.5512,,,,,,,,,,,,,3060.0,5190.0,,2464.0,3585.0,5427.0,0.3378,,,0.0889,0.24177847934754,,,,,,,,,,,0.3588,0.07400000000000001,
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0036,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481,0.0132,0.0144,0.0,,,,,,,,,0.0,0.0139,0.7377,0.1813,0.0171,0.028999999999999998,0.0209,,,,,,,,0.5856,,,,,,,,,,,,,2850.0,4980.0,,2256.0,3538.0,5957.0,0.249,,,0.0863,0.30090955027791,,,,,,,,,,,0.3927,0.11199999999999999,
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.8026,25.0,1040.0,1040.0,0.1905,0.0,0.0,0.0,0.1667,0.0,0.0,0.0238,0.0238,0.0,0.0952,0.0,0.0476,0.0476,0.11900000000000001,,,,,,,,,0.0129,0.0032,0.8199,0.1511,0.0032,0.0032,0.0064,,,,,,,,0.2251,,,,,,,,,,,,,11120.0,11120.0,,3966.0,9047.0,5212.0,0.4872,,0.5354,,0.72477064220183,,,,,,,,,,,0.254,0.032,
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1081,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0656,0.0135,0.1525,0.0,,,,,,,,,0.0,0.0054,0.1495,0.8375,0.0041,0.0009,0.0025,,,,,,,,0.4603,,,,,,,,,,,,,3000.0,5130.0,,1045.0,4959.0,5557.0,0.4364,,,0.2312,0.5830258302583001,,,,,,,,,,,0.4506,0.0,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.3896,21.0,865.0,865.0,0.2244,0.0,0.0,0.0,0.0512,0.0315,0.0,0.0,0.0118,0.0,0.0512,0.0,0.0,0.2008,0.0394,,,,,,,,,0.006,0.0,0.4838,0.4926,0.0044,0.0044,0.0088,,,,,,,,0.1658,,,,,,,,,,,,,4728.0,9456.0,,4408.0,5054.0,5433.0,0.9787,,0.2063,,0.56792144026186,,,,,,,,,,,0.2135,0.040999999999999995,
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0,,,,,,,,,0.0,0.0102,0.7664,0.2117,0.0015,0.0044,0.0058,,,,,,,,0.2759,,,,,,,,,,,,,2700.0,4830.0,,1261.0,4832.0,5538.0,0.5248,,,0.4148,0.57680722891566,,,,,,,,,,,0.304,0.0,
Marion Military Institute,Marion,AL,2,1,,,,,,,,,,,,0.4788,24.0,1015.0,1015.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0368,0.6572,0.204,0.0283,0.0057,0.068,,,,,,,,0.0,,,,,,,,,,,,,8570.0,14590.0,,6725.0,6079.0,5454.0,0.7857,,,0.5760000000000001,0.95491803278688,,,,,,,,,,,,0.183,
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.1017,0.0,0.0,0.0,0.0847,0.0169,0.0,0.0,0.0056,0.1299,0.0678,0.0,0.0169,0.3051,0.0,,,,,,,,,0.0,0.0,0.0099,0.9892,0.0,0.0,0.0008,,,,,,,,0.0323,,,,,,,,,,,,,7181.0,7181.0,,5430.0,4939.0,3348.0,0.7287,,0.1087,,0.98108747044917,,,,,,,,,,,0.2719,0.16699999999999998,
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.525,25.0,1075.0,1075.0,0.2094,0.0,0.0,0.0361,0.0181,0.0,0.1408,0.0108,0.0072,0.0,0.0325,0.0,0.0181,0.1913,0.0036,,,,,,,,,0.0238,0.0565,0.6559999999999999,0.2221,0.003,0.026000000000000002,0.0126,,,,,,,,0.1471,,,,,,,,,,,,,13250.0,13250.0,,7223.0,5496.0,4224.0,0.5944,,0.3744,,0.62839879154078,,,,,,,,0.75,0.0,,0.3418,0.024,
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.7794,24.0,1010.0,1010.0,0.0872,0.0,0.0,0.0,0.0702,0.0106,0.0,0.0,0.0191,0.034,0.0617,0.0,0.1234,0.1851,0.0468,,,,,,,,,0.0202,0.0255,0.7867,0.1416,0.0073,0.0036,0.015,,,,,,,,0.0959,,,,,,,,,,,,,5794.0,11254.0,,4794.0,6315.0,6038.0,0.6733,,0.4713,,0.98167006109979,,,,,,,,0.0,0.2,,0.0955,0.057999999999999996,
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0943,0.0,,,,,,,,,0.0023,0.01,0.8438,0.1165,0.0087,0.0107,0.0081,,,,,,,,0.3731,,,,,,,,,,,,,2880.0,5010.0,,1459.0,4052.0,5627.0,0.3595,,,0.1067,0.67088607594936,,,,,,,,,,,0.2939,0.139,
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,0.4386,23.0,968.0,968.0,0.0928,0.0,0.0,0.0032,0.0549,0.0063,0.0,0.0,0.0095,0.0211,0.0506,0.0,0.0432,0.2922,0.0306,,,,,,,,,0.0844,0.0769,0.6997,0.1049,0.006999999999999999,0.0151,0.012,,,,,,,,0.1512,,,,,,,,,,,,,4025.0,8050.0,,4965.0,4554.0,6635.0,1.0,,0.4069,,0.58375,,,,,,,,0.0,0.2821,,0.1999,0.045,
Northeast Alabama Community College,Rainsville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,,,,,,,,,0.0,0.0026,0.9112,0.026000000000000002,0.0041,0.0367,0.0194,,,,,,,,0.4332,,,,,,,,,,,,,2850.0,4980.0,,1880.0,3702.0,5809.0,1.0,,,0.3289,0.5146750524109,,,,,,,,,,,0.3733,0.105,
Oakwood University,Huntsville,AL,3,2,,,,,,,,,,,,0.4964,22.0,905.0,905.0,0.0407,0.0,0.0,0.0185,0.1926,0.0074,0.0,0.0704,0.0074,0.0333,0.0074,0.0,0.0259,0.2148,0.0148,,,,,,,,,0.0652,0.0323,0.0088,0.8854,0.0022,0.0005,0.0055,,,,,,,,0.0614,,,,,,,,,,,,,12668.0,12668.0,,9725.0,6456.0,4628.0,1.0,,0.4405,,0.8024911032028399,,,,,,,,0.6296,0.4,,0.1168,0.057,
Alabama Southern Community College,Monroeville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891,0.0,,,,,,,,,0.0,0.0043,0.6163,0.3614,0.0052,0.0094,0.0034,,,,,,,,0.3494,,,,,,,,,,,,,2700.0,4830.0,,1365.0,5563.0,4815.0,0.5133,,,0.2318,0.47471910112359,,,,,,,,,,,0.2918,0.0,
Prince Institute-Southeast,Elmhurst,IL,2,3,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.7119,0.2373,0.0169,0.0,0.0339,,,,,,,,0.0,,,,,,,,,,,,,6895.0,6895.0,,220839.0,98065.0,2674.0,0.5714,,,0.4,0.5,,,,,,,,,,,0.3729,0.031,
Reid State Technical College,Evergreen,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321,0.0,0.0321,0.0,,,,,,,,,0.0,0.002,0.4172,0.5665,0.0,0.0143,0.0,,,,,,,,0.3272,,,,,,,,,,,,,2790.0,4920.0,,1266.0,5689.0,5320.0,0.6667,,,0.2976,0.3050397877984,,,,,,,,,,,0.4572,0.0,
Bishop State Community College,Mobile,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0304,0.0,,,,,,,,,0.0,0.0402,0.301,0.6325,0.0106,0.0088,0.0069,,,,,,,,0.46399999999999997,,,,,,,,,,,,,2700.0,4830.0,,846.0,5054.0,5514.0,0.6842,,,0.0926,0.2644041041831,,,,,,,,,,,0.3917,0.0,
Samford University,Birmingham,AL,3,2,,,,,,,,,,,,0.8563,27.0,1131.0,1131.0,0.0777,0.0016,0.0146,0.0129,0.0777,0.0081,0.0307,0.0081,0.0081,0.0227,0.0728,0.0,0.0647,0.1311,0.0324,,,,,,,,,0.0042,0.0134,0.8979,0.063,0.0077,0.0025,0.0113,,,,,,,,0.0584,,,,,,,,,,,,,17920.0,17920.0,,13570.0,12163.0,7181.0,0.6393,,0.6687,,0.8600723763570501,,,,,,,,0.6667,0.5333,,0.0647,0.006999999999999999,
Shelton State Community College,Tuscaloosa,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0235,0.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587,0.006999999999999999,0.16899999999999998,0.0,,,,,,,,,0.0006,0.0265,0.6381,0.3017,0.0115,0.0105,0.0111,,,,,,,,0.3625,,,,,,,,,,,,,2700.0,4830.0,,2100.0,3050.0,5783.0,0.3171,,,0.131,0.6385110952040001,,,,,,,,,,,0.2818,0.0,
Snead State Community College,Boaz,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004,0.0,,,,,,,,,0.0005,0.006999999999999999,0.9029,0.0408,0.0028,0.0131,0.0328,,,,,,,,0.4641,,,,,,,,,,,,,2820.0,4950.0,,1489.0,2267.0,6156.0,0.3656,,,0.2143,0.84751773049645,,,,,,,,,,,0.2958,0.0,
University of South Alabama,Mobile,AL,3,1,,,,,,,,,,,,0.8828,24.0,1010.0,1010.0,0.1234,0.0538,0.0,0.0413,0.042,0.0046,0.0033,0.0,0.023,0.0,0.0466,0.0,0.0197,0.149,0.0171,,,,,,,,,0.0487,0.0328,0.6679,0.1892,0.0328,0.0078,0.0207,,,,,,,,0.257,,,,,,,,,,,,,4822.0,8842.0,,4119.0,8715.0,6667.0,0.9617,,0.3665,,0.53903070662227,,,,,,,,0.449,0.7083,,0.2703,0.03,
Spring Hill College,Mobile,AL,3,2,,,,,,,,,,,,0.6584,26.0,1085.0,1085.0,0.0445,0.0,0.0,0.0567,0.1134,0.0162,0.0162,0.0162,0.004,0.0,0.0769,0.0,0.0526,0.2348,0.0202,,,,,,,,,0.0069,0.0404,0.7101,0.1655,0.0107,0.0069,0.0595,,,,,,,,0.1091,,,,,,,,,,,,,23100.0,23100.0,,9024.0,6551.0,5563.0,0.5594,,0.5538,,0.91105769230769,,,,,,,,0.4,0.0,,0.1131,0.027000000000000003,
Southeastern Bible College,Birmingham,AL,3,2,,,,,,,,,,,,0.9620000000000001,23.0,947.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0094,0.0141,0.6901,0.2817,0.0,0.0047,0.0,,,,,,,,0.2535,,,,,,,,,,,,,10560.0,10560.0,,9022.0,4157.0,4517.0,0.3333,,0.2917,,0.38271604938271003,,,,,,,,,0.0,,0.4545,0.043,
Stillman College,Tuscaloosa,AL,3,2,,,,,,,,,,,,0.3738,17.0,813.0,813.0,0.1207,0.0,0.0,0.0,0.2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.3103,0.1379,,,,,,,,,0.0,0.0984,0.024,0.8732,0.0,0.0,0.0044,,,,,,,,0.0372,,,,,,,,,,,,,12186.0,12186.0,,8071.0,4411.0,4668.0,0.8333,,0.22699999999999998,,0.72784810126582,,,,,,,,,0.0,,0.094,0.096,
