name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Concordia College Alabama,Selma,AL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0211,0.0,0.0169,0.9598,0.0021,0.0,0.0,,,,,,,,0.0973,,,,,,,,,,,,,,,,,,3434.0,,,,,,,,,,,,,,,,,0.5,
LURLEEN B WALLACE COMMUNITY COLLEGE-MACARTHUR CAMP,OPP,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,0.0,0.0918,0.0,,,,,,,,,0.0,0.006,0.7744,0.209,0.0015,0.0075,0.0015,,,,,,,,0.1579,,,,,,,,,,,,,,,,,,4454.0,,,,,,,,,,,,,,,,,0.396,
South University-Montgomery,Montgomery,AL,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043,0.0,,,,,,,,,0.0,0.0,0.4128,0.5872,0.0,0.0,0.0,,,,,,,,0.3853,,,,,,,,,,,,,,,,,,1638.0,,,,,,,,,,,,,,,,,0.084,
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0245,0.7762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1014,0.0,,,,,,,,,0.0,0.015,0.7234,0.1802,0.021,0.0192,0.0413,,,,,,,,0.3371,,,,,,,,,,,,,,,,,,4459.0,,,,,,,,,,,,,,,,,0.053,
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0694,0.6467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852,0.0,,,,,,,,,0.0025,0.0032,0.8694,0.1045,0.006,0.0092,0.0053,,,,,,,,0.3237,,,,,,,,,,,,,,,,,,4158.0,,,,,,,,,,,,,,,,,0.099,
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,,,,,0.028999999999999998,0.0,0.0155,0.147,0.0019,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.7331,0.0039,,,,,,,,,0.0111,0.0333,0.6528,0.2556,0.0194,0.0111,0.0167,,,,,,,,0.3083,,,,,,,,,,,,,,,,,,3396.0,,,,,,,,,,,,,,,,,0.138,
FAULKNER UNIVERSITY-BIRMINGHAM,BIRMINGHAM,AL,3,2,,,,,,,,,,,,,,,,0.028999999999999998,0.0,0.0155,0.147,0.0019,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.7331,0.0039,,,,,,,,,0.0,0.0208,0.6973,0.27,0.003,0.003,0.0059,,,,,,,,0.273,,,,,,,,,,,,,,,,,,3877.0,,,,,,,,,,,,,,,,,0.138,
FAULKNER UNIVERSITY-FLORENCE,FLORENCE,AL,3,2,,,,,,,,,,,,,,,,0.028999999999999998,0.0,0.0155,0.147,0.0019,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.7331,0.0039,,,,,,,,,0.0,0.0208,0.6973,0.27,0.003,0.003,0.0059,,,,,,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,
FAULKNER UNIVERSITY,HUNTSVILLE,AL,3,2,,,,,,,,,,,,,,,,0.028999999999999998,0.0,0.0155,0.147,0.0019,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.7331,0.0039,,,,,,,,,0.0,0.0208,0.6973,0.27,0.003,0.003,0.0059,,,,,,,,0.273,,,,,,,,,,,,,,,,,,3877.0,,,,,,,,,,,,,,,,,0.138,
Gadsden Business College,Rainbow City,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051,0.0,,,,,,,,,0.0,0.0,0.7172,0.2828,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247,
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0299,0.3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478,0.0,0.0627,0.0,,,,,,,,,0.0277,0.0,0.7787,0.1717,0.0074,0.0039,0.0105,,,,,,,,0.4427,,,,,,,,,,,,,,,,,,4362.0,,,,,,,,,,,,,,,,,0.1,
GADSDEN BUSINESS COLLEGE-ANNISTON,ANNISTON,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844,0.0,,,,,,,,,0.0,0.0,0.6875,0.3125,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247,
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,0.0741,0.0,,,,,,,,,0.0003,0.0026,0.7767,0.1937,0.012,0.0049,0.0098,,,,,,,,0.3757,,,,,,,,,,,,,,,,,,4408.0,,,,,,,,,,,,,,,,,0.0,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0241,0.1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0854,0.0,,,,,,,,,0.0052,0.0,0.9713,0.0198,0.0014,0.0011,0.0011,,,,,,,,0.33799999999999997,,,,,,,,,,,,,,,,,,3956.0,,,,,,,,,,,,,,,,,0.09300000000000001,
George C Wallace State Community College-Selma,Selma,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.1868,0.0,,,,,,,,,0.0,0.0,0.5159,0.4771,0.0041,0.0012,0.0018,,,,,,,,0.2829,,,,,,,,,,,,,,,,,,4232.0,,,,,,,,,,,,,,,,,0.182,
GADSDEN STATE COMMUNITY COLLEGE-AYERS CAMPUS,ANNISTON,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179,0.0,,,,,,,,,0.0,0.0017,0.8033,0.1833,0.005,0.0033,0.0033,,,,,,,,0.2467,,,,,,,,,,,,,,,,,,4512.0,,,,,,,,,,,,,,,,,0.0,
Herzing University-Birmingham,Birmingham,AL,2,3,,,,,,,,,,,,,,,,0.0,0.3367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102,0.0,,,,,,,,,0.0,0.0065,0.4935,0.5,0.0,0.0,0.0,,,,,,,,0.1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,,,,,0.1239,0.0,0.0,0.0619,0.0531,0.0265,0.0354,0.0,0.0354,0.0,0.0,0.0,0.0708,0.292,0.0796,,,,,,,,,0.0301,0.038,0.8352,0.0792,0.0032,0.0095,0.0048,,,,,,,,0.1268,,,,,,,,,,,,,,,,,,3949.0,,,,,,,,,,,,,,,,,0.057,
HUNTSVILLE HOSPITAL SCHOOL OF RADIOLOGIC TECHN,HUNTSVILLE,AL,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1298,0.0076,0.7481,0.0916,0.0076,0.0153,0.0,,,,,,,,0.3588,,,,,,,,,,,,,,,,,,3061.0,,,,,,,,,,,,,,,,,0.094,
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762,0.0,0.0952,0.0,,,,,,,,,0.0153,0.0,0.4828,0.4674,0.0115,0.0038,0.0192,,,,,,,,0.387,,,,,,,,,,,,,,,,,,4835.0,,,,,,,,,,,,,,,,,0.0,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,,,,,0.2574,0.0,0.0,0.0106,0.0375,0.0058,0.0,0.0,0.0048,0.0557,0.0557,0.0,0.025,0.1518,0.0038,,,,,,,,,0.0275,0.0033,0.7912,0.1577,0.0069,0.0053,0.0082,,,,,,,,0.1724,,,,,,,,,,,,,,,,,,4656.0,,,,,,,,,,,,,,,,,0.099,
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.1139,0.0,,,,,,,,,0.0,0.0024,0.6617,0.3037,0.0047,0.0228,0.0047,,,,,,,,0.2156,,,,,,,,,,,,,,,,,,4268.0,,,,,,,,,,,,,,,,,0.225,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.1789,0.0,,,,,,,,,0.0091,0.0086,0.8066,0.1617,0.0057,0.0026,0.0057,,,,,,,,0.4879,,,,,,,,,,,,,,,,,,4476.0,,,,,,,,,,,,,,,,,0.11900000000000001,
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.054000000000000006,0.3117,0.0,0.0247,0.0,0.0,0.0,0.0,0.0,0.0077,0.0108,0.1435,0.0,,,,,,,,,0.0027,0.0397,0.745,0.1488,0.0161,0.036000000000000004,0.0117,,,,,,,,0.6334,,,,,,,,,,,,,,,,,,4362.0,,,,,,,,,,,,,,,,,0.051,
H COUNCILL TRENHOLM STATE TECHNICAL COLLEGE-PATTER,MONTGOMERY,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0217,0.0,,,,,,,,,0.0,0.0131,0.4536,0.5149,0.006999999999999999,0.0061,0.0053,,,,,,,,0.4807,,,,,,,,,,,,,,,,,,4979.0,,,,,,,,,,,,,,,,,0.5,
Judson College,Marion,AL,3,2,,,,,,,,,,,,,,,,0.0476,0.0,0.0,0.0,0.1667,0.0238,0.0238,0.0,0.0476,0.0,0.0714,0.0,0.0714,0.0714,0.0714,,,,,,,,,0.031,0.0,0.8411,0.124,0.0039,0.0,0.0,,,,,,,,0.0581,,,,,,,,,,,,,,,,,,3665.0,,,,,,,,,,,,,,,,,0.037000000000000005,
Lawson State Community College-Birmingham Campus,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2062,0.0,0.0,0.0,0.0,0.0,0.0389,0.0,0.0039,0.0,0.1167,0.0,,,,,,,,,0.0066,0.0,0.0232,0.9702,0.0,0.0,0.0,,,,,,,,0.2735,,,,,,,,,,,,,,,,,,4416.0,,,,,,,,,,,,,,,,,0.2,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,,,,,0.2463,0.0,0.0,0.0,0.0625,0.0037,0.0,0.0,0.0,0.0,0.0515,0.0,0.0074,0.2132,0.0221,,,,,,,,,0.0141,0.0,0.6442,0.3248,0.0016,0.0065,0.0087,,,,,,,,0.0745,,,,,,,,,,,,,,,,,,3912.0,,,,,,,,,,,,,,,,,0.126,
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,,,,,,,,,0.0054,0.0,0.8263,0.1553,0.0011,0.0043,0.0076,,,,,,,,0.2237,,,,,,,,,,,,,,,,,,4004.0,,,,,,,,,,,,,,,,,0.0,
Marion Military Institute,Marion,AL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0059,0.0,0.858,0.0888,0.0059,0.0,0.0414,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2785.0,,,,,,,,,,,,,,,,,0.184,
MASTERS INSTITUTE OF COSMETOLOGY,HUNTSVILLE,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.9091,0.0909,0.0,0.0,0.0,,,,,,,,0.1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.2786,0.0,0.0,0.0,0.0857,0.0,0.0,0.0,0.0429,0.0,0.2,0.0,0.0,0.3429,0.0,,,,,,,,,0.0,0.0,0.0025,0.9975,0.0,0.0,0.0,,,,,,,,0.0582,,,,,,,,,,,,,,,,,,2415.0,,,,,,,,,,,,,,,,,0.257,
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,,,,,0.1215,0.0,0.0,0.011000000000000001,0.0028,0.0055,0.0442,0.0,0.0028,0.0,0.0442,0.0,0.0221,0.2569,0.0083,,,,,,,,,0.0368,0.0075,0.7667,0.1672,0.004,0.008,0.0098,,,,,,,,0.1856,,,,,,,,,,,,,,,,,,3735.0,,,,,,,,,,,,,,,,,0.063,
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,,,,,0.2443,0.0,0.0,0.0,0.0205,0.0251,0.0,0.0,0.0114,0.0548,0.0708,0.0,0.0411,0.1096,0.0274,,,,,,,,,0.017,0.0011,0.8533,0.1154,0.003,0.0053,0.0049,,,,,,,,0.1056,,,,,,,,,,,,,,,,,,4407.0,,,,,,,,,,,,,,,,,0.078,
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4013,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0658,0.0,0.0526,0.0,,,,,,,,,0.0084,0.0,0.8628,0.1044,0.003,0.0167,0.0048,,,,,,,,0.3377,,,,,,,,,,,,,,,,,,4223.0,,,,,,,,,,,,,,,,,0.11199999999999999,
BEVILL STATE COMMUNITY COLLEGE-HAMILTON CAMPUS,HAMILTON,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0791,0.0,,,,,,,,,0.0,0.0067,0.8397,0.1526,0.0,0.0,0.001,,,,,,,,0.2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,,,,,0.1819,0.0,0.0,0.0,0.0576,0.0079,0.0,0.0,0.038,0.0772,0.0327,0.0,0.0327,0.2657,0.0249,,,,,,,,,0.0006,0.0125,0.8711,0.0829,0.0065,0.019,0.0075,,,,,,,,0.1495,,,,,,,,,,,,,,,,,,4801.0,,,,,,,,,,,,,,,,,0.079,
