name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7419,0.1129,0.0484,0.0,0.0323,0.0161,0.0,0.0161,0.0323,,,,,,,,,,,,,0.4355,,,,,,,4.0,2.0,0.0,0.0,0.0,18631.0,9792.0,9792.0,,10966.0,9085.0,4346.0,1.0,0.6087,0.5,,0.25,0.5,,,,,,,,,0.4493,,,0.17300000000000001
J F Drake State Community and Technical College,Huntsville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.1444,0.0,,0.3337,0.5965,0.0246,0.0082,0.0113,0.001,0.0185,0.0,0.0062,,,,,,,,,,,,,0.4394,,96.0,19.0,4.0,0.0,0.0,,,,,,14779.0,3384.0,6096.0,,1292.0,4944.0,5583.0,0.3465,0.5763,,0.1205,0.26805778491171,,,,,,,,,,0.0,,,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.8326,26.0,1041.0,1041.0,0.1426,0.0,0.0,0.0314,0.0368,0.0123,0.0,0.0,0.0054,0.0828,0.0238,0.0,0.0452,0.1235,0.0253,,0.6834,0.2382,0.0132,0.0055,0.0072,0.001,0.0,0.0234,0.027999999999999997,,,,,,,,,,,,,0.1989,,315.0,134.0,137.0,113.0,82.0,,,,,,20830.0,7092.0,13884.0,,6447.0,7283.0,6801.0,0.6852,0.4428,0.3009,,0.63326110509209,0.3478,0.2199,0.2143,0.375,0.5714,,,0.5556,0.1905,0.6825,,,0.096
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,0.0,,0.5857,0.2982,0.0077,0.0252,0.0252,0.0,0.0184,0.0,0.0397,,,,,,,,,,,,,0.4424,,105.0,24.0,12.0,1.0,0.0,,,,,,9496.0,3968.0,7358.0,,1178.0,5279.0,5504.0,0.5139,0.5765,,0.1825,0.5850340136054399,,,,,,,,,,0.0,,,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2446,0.0,,0.6696,0.2246,0.0486,0.0183,0.0024,0.0008,0.0301,0.0054,0.0001,,,,,,,,,,,,,0.605,,385.0,97.0,89.0,39.0,29.0,,,,,,13418.0,4320.0,7710.0,,2708.0,4733.0,6026.0,0.3371,0.3372,,0.0489,0.42283950617283,,,,,,,,,,0.2101,,,0.16
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.0179,0.0309,0.0,,0.6528,0.19399999999999998,0.0435,0.0257,0.0182,0.0006,0.0428,0.0062,0.0162,,,,,,,,,,,,,0.5795,,442.0,129.0,99.0,64.0,28.0,,,,,,10052.0,4260.0,7650.0,,3170.0,3706.0,6106.0,0.2719,0.3933,,0.1266,0.46909903201787,,,,,,,,,,0.3024,,,0.183
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.6525,,,,0.05,0.0,0.0,0.0,0.15,0.0,0.0333,0.0,0.0667,0.0333,0.0167,0.0,0.0167,0.0333,0.0667,,0.7553,0.1622,0.016,0.0106,0.0053,0.0,0.0053,0.0133,0.0319,,,,,,,,,,,,,0.2926,,,,,,,16.0,11.0,13.0,8.0,6.0,28840.0,16258.0,16258.0,,8101.0,11427.0,5715.0,1.0,0.4784,0.4316,,0.5430463576158899,0.4737,0.3,0.25,,1.0,,,,0.0,0.7205,,,0.132
Lawson State Community College-Birmingham Campus,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3073,0.0,0.0,0.0,0.0,0.0,0.0023,0.0046,0.0413,0.0092,0.0619,0.0,,0.1511,0.7384,0.0093,0.0055,0.0017,0.0017,0.0072,0.0028,0.0823,,,,,,,,,,,,,0.3917,,388.0,87.0,21.0,0.0,0.0,,,,,,12597.0,4290.0,7710.0,,1374.0,6161.0,5849.0,0.4048,0.7153,,0.0952,0.5628794449262701,,,,,,,,,,0.0,,,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.7199,23.0,990.0,990.0,0.1723,0.0,0.0,0.0,0.0599,0.03,0.0,0.0,0.0225,0.0,0.0337,0.0,0.0,0.2584,0.0262,,0.4421,0.4055,0.0224,0.0016,0.0016,0.001,0.013000000000000001,0.06,0.0527,,,,,,,,,,,,,0.1174,,140.0,43.0,37.0,27.0,26.0,,,,,,17839.0,8018.0,14886.0,,7928.0,7552.0,6146.0,0.5096,0.5323,0.32899999999999996,,0.61267605633802,0.3896,0.2759,0.3333,0.0,0.25,,,,0.0,0.6733,,,0.078
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.0,,0.6920000000000001,0.2728,0.0122,0.0057,0.0043,0.0,0.0108,0.0022,0.0,,,,,,,,,,,,,0.2757,,215.0,64.0,18.0,1.0,0.0,,,,,,13423.0,4230.0,7620.0,,1684.0,6246.0,5854.0,0.6216,0.5892,,0.1936,0.7512605042016801,,,,,,,,,,0.0,,,
Marion Military Institute,Marion,AL,2,1,,,,,,,,,,,,0.6139,25.0,1055.0,1055.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5727,0.2263,0.1016,0.0346,0.0115,0.0046,0.0323,0.0,0.0162,,,,,,,,,,,,,0.0,,20.0,11.0,8.0,6.0,10.0,,,,,,16520.0,8778.0,14778.0,,3286.0,5088.0,5916.0,0.76,0.37799999999999995,,0.2694,0.9423728813559301,,,,,,,,,,0.6244,,,0.136
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.0606,0.0,0.0,0.0,0.096,0.0152,0.0,0.0,0.0051,0.0657,0.0101,0.0,0.0303,0.20199999999999999,0.0404,,0.0169,0.9719,0.0028,0.0,0.0,0.0006,0.0056,0.0,0.0022,,,,,,,,,,,,,0.0371,,,,,,,283.0,66.0,17.0,15.0,11.0,22436.0,11604.0,11604.0,,5202.0,5140.0,4404.0,0.736,0.8452,0.2017,,0.7665615141955799,0.0,0.2143,0.0,,,,0.0,,0.0,0.9244,,,0.168
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.5847,24.0,1014.0,1014.0,0.1993,0.0,0.0,0.1262,0.0266,0.0166,0.0199,0.0432,0.0,0.0,0.0266,0.0,0.0266,0.1362,0.0133,,0.6479,0.21100000000000002,0.0158,0.0048,0.0178,0.0,0.0233,0.0363,0.0432,,,,,,,,,,,,,0.1219,,,,,,,42.0,26.0,37.0,40.0,39.0,31220.0,19475.0,19475.0,,9947.0,6766.0,4914.0,1.0,0.4909,0.4106,,0.66666666666666,0.4335,0.2174,0.0,0.25,1.0,,0.0,0.3,0.4286,0.7576,,,0.062
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.743,26.0,1070.0,1070.0,0.1143,0.0,0.0,0.0,0.0179,0.0214,0.0,0.0,0.0036,0.05,0.0321,0.0,0.1286,0.1286,0.0571,,0.7266,0.1384,0.031,0.0064,0.0061,0.0,0.0234,0.0136,0.0545,,,,,,,,,,,,,0.1085,,116.0,47.0,61.0,58.0,48.0,,,,,,22440.0,10660.0,21220.0,,7568.0,7972.0,7437.0,0.6552,0.3972,0.4438,,0.73509015256588,0.4346,0.5714,0.5833,0.4,0.25,,,,0.4054,0.5856,,,0.10300000000000001
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0,0.0505,0.0,,0.7912,0.125,0.0339,0.0036,0.0088,0.0006,0.0012,0.0033,0.0324,,,,,,,,,,,,,0.434,,338.0,102.0,53.0,32.0,10.0,,,,,,11000.0,4231.0,7621.0,,1624.0,5099.0,6132.0,0.561,0.5278,,0.1151,0.63157894736842,,,,,,,,,,0.2455,,,0.23199999999999998
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,0.6788,25.0,1029.0,1029.0,0.1168,0.0,0.0,0.0,0.0309,0.0029,0.0,0.0,0.0203,0.0492,0.0608,0.0,0.0589,0.1718,0.0212,,0.7123,0.1384,0.0272,0.0047,0.0093,0.0009,0.0235,0.0425,0.0412,,,,,,,,,,,,,0.1535,,243.0,115.0,130.0,138.0,109.0,,,,,,15494.0,7412.0,13268.0,,6702.0,7218.0,7424.0,1.0,0.4051,0.3887,,0.5833333333333299,0.4789,0.2143,0.4545,0.5,0.3,,0.5769,0.5417,0.0647,0.6733,,,0.111
