name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Lawson State Community College-Bessemer Campus,Bessemer,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,0.0783,0.171,0.0,,,,,,,,,0.0,0.0255,0.4613,0.5015,0.0023,0.0062,0.0031,,,,,,,,0.5519,,,,,,,,,,,,,1718.0,2978.0,,1628.0,3884.0,4589.0,,,,0.3988,,,,,,,,,,,,0.5275,0.0,
Birmingham Southern College,Birmingham,AL,3,2,,,,,,,,,,,,0.9179,29.0,1199.0,1199.0,0.0912,0.0028,0.0,0.0,0.0969,0.0199,0.0085,0.0,0.0114,0.0,0.0684,0.0,0.1111,0.3191,0.0256,,,,,,,,,0.0007,0.006,0.8894,0.0673,0.0262,0.0052,0.0052,,,,,,,,0.0463,,,,,,,,,,,,,16810.0,16810.0,,,,6322.0,,,0.7463,,,,,,,,,,0.5,,,0.0609,0.026000000000000002,
Shelton State Community College-C A Fredd Campus,Tuscaloosa,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,,,,,,,,,0.0,0.01,0.4726,0.5075,0.005,0.005,0.0,,,,,,,,0.39299999999999996,,,,,,,,,,,,,2040.0,3840.0,,1455.0,3089.0,4877.0,,,,0.3636,,,,,,,,,,,,0.4372,0.0,
Chattahoochee Valley Community College,Phenix City,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841,0.0,,,,,,,,,0.0,0.018000000000000002,0.5802,0.3581,0.012,0.0042,0.0275,,,,,,,,0.485,,,,,,,,,,,,,2040.0,3840.0,,1810.0,1747.0,4845.0,,,,,,,,,,,,,,,,0.4362,0.0,
Concordia College Alabama,Selma,AL,2,2,,,,,,,,,,,,,,,,0.4583,0.0,0.0,0.5417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0396,0.0,0.0441,0.9104,0.0059,0.0,0.0,,,,,,,,0.2394,,,,,,,,,,,,,5954.0,5954.0,,1213.0,2457.0,4120.0,,,0.07,,,,,,,,,,0.0,,,0.5019,0.0,
LURLEEN B WALLACE COMMUNITY COLLEGE-MACARTHUR CAMP,OPP,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.1771,0.0,,,,,,,,,0.0,0.0,0.8022,0.1912,0.0,0.0044,0.0022,,,,,,,,0.1802,,,,,,,,,,,,,1680.0,3240.0,,1564.0,4485.0,6492.0,,,,0.3369,,,,,,,,,,,,0.5055,0.0,
South University-Montgomery,Montgomery,AL,2,3,,,,,,,,,,,,1.0,,,,0.0,0.0,0.2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4595,0.0,,,,,,,,,0.0,0.0,0.3292,0.6625,0.0042,0.0,0.0042,,,,,,,,0.3833,,,,,,,,,,,,,8685.0,8685.0,,8567.0,2638.0,2892.0,,,0.225,,,,,,,,,,,,,0.5625,0.047,
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0361,0.6354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264,0.0,,,,,,,,,0.0,0.0178,0.6854,0.2161,0.0235,0.0128,0.0442,,,,,,,,0.3773,,,,,,,,,,,,,2040.0,3840.0,,1816.0,2625.0,4852.0,,,,0.22399999999999998,,,,,,,,,,,,0.4449,0.107,
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0351,0.5687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767,0.1438,0.0,,,,,,,,,0.0048,0.0024,0.8291,0.131,0.0066,0.0169,0.0091,,,,,,,,0.195,,,,,,,,,,,,,1896.0,3336.0,,1918.0,2399.0,4898.0,,,,0.1635,,,,,,,,,,,,0.2772,0.0,
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,0.7086,,,,0.0073,0.0,0.0189,0.1279,0.0029,0.0029,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.7733,0.0015,,,,,,,,,0.0084,0.0118,0.5647,0.3866,0.0101,0.0067,0.0118,,,,,,,,0.2941,,,,,,,,,,,,,8700.0,8700.0,,4404.0,2458.0,3674.0,,,0.375,,,,,,,,,,0.0,,,0.5785,0.066,
FAULKNER UNIVERSITY-BIRMINGHAM,BIRMINGHAM,AL,3,2,,,,,,,,,,,,,,,,0.0073,0.0,0.0189,0.1279,0.0029,0.0029,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.7733,0.0015,,,,,,,,,0.0034,0.0103,0.5766,0.3924,0.0052,0.0069,0.0052,,,,,,,,0.2668,,,,,,,,,,,,,4320.0,4320.0,,4393.0,2452.0,5543.0,,,,0.3421,,,,,,,,,,,,0.5771,0.066,
FAULKNER UNIVERSITY,HUNTSVILLE,AL,3,2,,,,,,,,,,,,0.8727,,,,0.0073,0.0,0.0189,0.1279,0.0029,0.0029,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.7733,0.0015,,,,,,,,,0.0034,0.0103,0.5766,0.3924,0.0052,0.0069,0.0052,,,,,,,,0.2668,,,,,,,,,,,,,3840.0,3840.0,,4393.0,2452.0,5543.0,,,,0.3421,,,,,,,,,,,,0.5771,0.066,
Gadsden Business College,Rainbow City,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5045,0.0,,,,,,,,,0.0,0.0,0.7176,0.2824,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,9393.0,2467.0,,,,,1.0,,,,,,,,,,,,0.5,0.16899999999999998,
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0274,0.1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095,0.0,0.0966,0.0,,,,,,,,,0.0415,0.0033,0.7727,0.1693,0.0016,0.0051,0.0064,,,,,,,,0.4932,,,,,,,,,,,,,1680.0,3240.0,,1808.0,2816.0,4914.0,,,,0.2155,,,,,,,,,,,,0.4201,0.0,
GADSDEN BUSINESS COLLEGE-ANNISTON,ANNISTON,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,,,,,,,,,0.0,0.0,0.7188,0.2813,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,9303.0,2443.0,,,,,1.0,,,,,,,,,,,,0.4961,0.16899999999999998,
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393,0.0,0.0933,0.0,,,,,,,,,0.0,0.0076,0.6902,0.2776,0.0114,0.0023,0.0109,,,,,,,,0.3017,,,,,,,,,,,,,2040.0,3840.0,,1824.0,3429.0,4787.0,,,,0.1683,,,,,,,,,,,,0.4404,0.078,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0117,0.2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0,,,,,,,,,0.0062,0.0009,0.9148,0.0518,0.0079,0.0097,0.0088,,,,,,,,0.3366,,,,,,,,,,,,,1768.0,3536.0,,1322.0,2465.0,4575.0,,,,0.2568,,,,,,,,,,,,0.0461,0.0,
George C Wallace State Community College-Selma,Selma,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762,0.0,0.2508,0.0,,,,,,,,,0.0,0.0,0.4143,0.5775,0.0041,0.0014,0.0027,,,,,,,,0.3495,,,,,,,,,,,,,2040.0,4080.0,,1787.0,4155.0,4800.0,,,,0.2182,,,,,,,,,,,,0.3069,0.0,
GADSDEN STATE COMMUNITY COLLEGE-AYERS CAMPUS,ANNISTON,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381,0.0,0.1972,0.0,,,,,,,,,0.0,0.0368,0.6414,0.3066,0.0033,0.0065,0.0054,,,,,,,,0.3521,,,,,,,,,,,,,2448.0,4608.0,,1807.0,2704.0,4450.0,,,,0.3189,,,,,,,,,,,,0.4802,0.0,
Herzing University-Birmingham,Birmingham,AL,2,3,,,,,,,,,,,,0.6712,,,,0.0,0.1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2468,0.0,,,,,,,,,0.0,0.0038,0.5461,0.4407,0.0019,0.0,0.0075,,,,,,,,0.2053,,,,,,,,,,,,,7200.0,7200.0,,7202.0,2497.0,3585.0,,,,,,,,,,,,,,,,0.6102,0.076,
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.8169,27.0,1108.0,1108.0,0.0839,0.0,0.013999999999999999,0.013999999999999999,0.0629,0.013999999999999999,0.035,0.006999999999999999,0.049,0.013999999999999999,0.013999999999999999,0.0,0.0909,0.1888,0.0699,,,,,,,,,0.0344,0.0115,0.8574,0.0738,0.0115,0.0082,0.0033,,,,,,,,0.0541,,,,,,,,,,,,,12870.0,12870.0,,5131.0,6742.0,4828.0,,,0.5,,,,,,,,,,0.0,,,0.0667,0.061,
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1057,0.0081,0.7724,0.1057,0.0,0.0,0.0081,,,,,,,,0.5366,,,,,,,,,,,,,5232.0,5232.0,,6422.0,4740.0,3604.0,,,0.4444,,,,,,,,,,0.0,,,0.4846,0.129,
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1279,0.0,0.157,0.0,,,,,,,,,0.0281,0.0116,0.4413,0.5025,0.005,0.005,0.0066,,,,,,,,0.3967,,,,,,,,,,,,,1536.0,3072.0,,1766.0,3981.0,4882.0,,,,0.2733,,,,,,,,,,,,0.5574,0.0,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,,22.0,910.0,910.0,0.2698,0.0,0.0,0.0093,0.0381,0.013999999999999999,0.0,0.0,0.0056,0.0493,0.0419,0.0,0.0316,0.147,0.0121,,,,,,,,,0.0215,0.005,0.7558,0.1886,0.013999999999999999,0.0079,0.0072,,,,,,,,0.2408,,,,,,,,,,,,,2940.0,5880.0,,3223.0,3411.0,5447.0,,,0.406,,,,,,,,,,0.5,0.3333,,0.2388,0.084,
Jefferson Davis Community College,Brewton,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772,0.0,0.0912,0.0,,,,,,,,,0.0,0.0323,0.6023,0.3294,0.0081,0.0206,0.0072,,,,,,,,0.3115,,,,,,,,,,,,,1800.0,3360.0,,2394.0,3367.0,4979.0,,,,0.1841,,,,,,,,,,,,0.4323,0.0,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647,0.0,,,,,,,,,0.0436,0.0049,0.7234,0.2059,0.0107,0.0039,0.0076,,,,,,,,0.5878,,,,,,,,,,,,,1824.0,3264.0,,2039.0,2500.0,4739.0,,,,0.0501,,,,,,,,,,,,0.3449,0.10400000000000001,
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0189,0.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,0.016,0.0131,0.0,,,,,,,,,0.0,0.0109,0.7377,0.1885,0.0175,0.0317,0.0136,,,,,,,,0.6165,,,,,,,,,,,,,1950.0,3750.0,,1834.0,2598.0,5028.0,,,,0.0838,,,,,,,,,,,,0.4176,0.151,
H COUNCILL TRENHOLM STATE TECHNICAL COLLEGE-PATTER,MONTGOMERY,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411,0.0,0.0378,0.0,,,,,,,,,0.0,0.0157,0.4949,0.4747,0.0083,0.0018,0.0046,,,,,,,,0.4903,,,,,,,,,,,,,1920.0,3720.0,,1598.0,4162.0,5148.0,,,,0.4295,,,,,,,,,,,,0.5796,0.0,
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.809,25.0,1056.0,1056.0,0.14,0.0,0.0,0.0,0.2,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.08,0.2,0.04,,,,,,,,,0.0058,0.0029,0.8551,0.113,0.0116,0.0116,0.0,,,,,,,,0.1623,,,,,,,,,,,,,7770.0,7770.0,,5896.0,7161.0,4389.0,,,0.3258,,,,,,,,,,,,,0.2377,0.045,
Lawson State Community College-Birmingham Campus,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653,0.0,0.1256,0.0,,,,,,,,,0.0,0.0033,0.0162,0.9777,0.0,0.0022,0.0006,,,,,,,,0.3192,,,,,,,,,,,,,1642.0,3082.0,,1794.0,3087.0,5066.0,,,,0.2817,,,,,,,,,,,,0.4218,0.5,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.6896,,,,0.2794,0.0,0.0,0.0,0.081,0.0162,0.0,0.0,0.0243,0.0,0.0202,0.0,0.0,0.2105,0.0324,,,,,,,,,0.0087,0.0,0.5759,0.4062,0.0006,0.005,0.0037,,,,,,,,0.0693,,,,,,,,,,,,,3174.0,5958.0,,3155.0,4304.0,4673.0,,,0.3355,,,,,,,,,,,,,0.1188,0.059000000000000004,
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339,0.0,,,,,,,,,0.0,0.0064,0.8289,0.152,0.0026,0.0038,0.0064,,,,,,,,0.2554,,,,,,,,,,,,,1800.0,3600.0,,1870.0,3003.0,4969.0,,,,0.1794,,,,,,,,,,,,0.1928,0.0,
Marion Military Institute,Marion,AL,2,2,,,,,,,,,,,,0.7532,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.7523,0.1284,0.0367,0.0092,0.0734,,,,,,,,0.0,,,,,,,,,,,,,9430.0,10430.0,,19206.0,5534.0,3139.0,,,,,,,,,,,,,,,,,0.071,
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.2296,0.0,0.0,0.0,0.0667,0.0296,0.0,0.0,0.0,0.0889,0.0667,0.0,0.0,0.43700000000000006,0.0,,,,,,,,,0.0,0.0,0.0037,0.9963,0.0,0.0,0.0,,,,,,,,0.0929,,,,,,,,,,,,,4788.0,4788.0,,5205.0,2923.0,3068.0,,,0.8166,,,,,,,,,,,,,0.2309,0.046,
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.9778,28.0,1085.0,1085.0,0.1541,0.0,0.0,0.0063,0.0126,0.0157,0.0409,0.0,0.0,0.0,0.0566,0.0,0.0314,0.1006,0.0063,,,,,,,,,0.013999999999999999,0.0938,0.6021,0.2588,0.0027,0.0193,0.0093,,,,,,,,0.2601,,,,,,,,,,,,,8670.0,8670.0,,5825.0,3824.0,4122.0,,,0.4603,,,,,,,,,,0.1429,0.4,,0.2751,0.076,
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.7259,,,,0.1549,0.0,0.0,0.0,0.0251,0.0114,0.0,0.0,0.0114,0.0273,0.0752,0.0,0.1002,0.1936,0.0342,,,,,,,,,0.0185,0.0304,0.794,0.1358,0.0047,0.0067,0.0099,,,,,,,,0.0971,,,,,,,,,,,,,3218.0,6170.0,,3677.0,4064.0,4992.0,,,0.4731,,,,,,,,,,0.2857,0.0,,0.1043,0.048,
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363,0.0,0.1224,0.0,,,,,,,,,0.0156,0.0,0.8412,0.1162,0.0019,0.018000000000000002,0.0071,,,,,,,,0.4396,,,,,,,,,,,,,1860.0,3480.0,,1784.0,2948.0,4887.0,,,,0.1789,,,,,,,,,,,,0.3937,0.11199999999999999,
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,,24.0,990.0,990.0,0.1844,0.0,0.0,0.005,0.0359,0.005,0.0,0.0,0.026000000000000002,0.0408,0.0619,0.0,0.0272,0.2661,0.0421,,,,,,,,,0.0348,0.0467,0.7823,0.1024,0.0052,0.0211,0.0075,,,,,,,,0.1887,,,,,,,,,,,,,2848.0,5392.0,,3191.0,3555.0,5417.0,,,0.3793,,,,,,,,,,,0.25,,0.2055,0.08,
Northeast Alabama Community College,Rainsville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076,0.0,,,,,,,,,0.0,0.0028,0.91,0.0097,0.0035,0.0685,0.0055,,,,,,,,0.4332,,,,,,,,,,,,,1440.0,2688.0,,2560.0,4061.0,5324.0,,,,0.3343,,,,,,,,,,,,0.325,0.0,
