name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Birmingham Southern College,Birmingham,AL,3,2,,,,,,,,,,,,0.6418,29.0,1166.0,1166.0,0.0374,0.0,0.0,0.0,0.1059,0.0623,0.0249,0.0,0.0312,0.0,0.0592,0.0,0.1121,0.2243,0.0717,,0.8276,0.0751,0.0253,0.0452,0.0077,0.0,0.0,0.0,0.0192,,,,,,,,,,,,,0.0077,,,,,,,38.0,39.0,44.0,46.0,87.0,39848.0,29290.0,29290.0,,12707.0,9730.0,6745.0,0.597,0.2412,0.6297,,0.9114754098360601,0.6367,0.4762,0.75,0.625,1.0,,,1.0,0.5,0.6252,0.0138,0.054000000000000006,0.07200000000000001
Chattahoochee Valley Community College,Phenix City,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207,0.0909,0.0,,0.4676,0.4451,0.045,0.0103,0.0051,0.0026,0.0064,0.0,0.018000000000000002,,,,,,,,,,,,,0.3969,,121.0,38.0,5.0,0.0,0.0,,,,,,6110.0,4140.0,7350.0,,1408.0,4658.0,5667.0,0.2823,0.591,,0.1609,0.45814977973568,,,,,,,,,,0.0,0.38299999999999995,0.17800000000000002,0.285
Concordia College Alabama,Selma,AL,3,2,,,,,,,,,,,,,,,,0.2581,0.0,0.0,0.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032,0.0,,0.0097,0.9555,0.0042,0.0014,0.0,0.0014,0.0,0.0111,0.0167,,,,,,,,,,,,,0.1238,,,,,,,161.0,43.0,35.0,0.0,0.0,14622.0,8090.0,8090.0,,5781.0,6073.0,4576.0,1.0,0.865,0.0515,,0.6593886462881999,0.0,0.0425,,,,,,0.6,,0.7055,0.235,0.188,0.375
South University-Montgomery,Montgomery,AL,2,3,,,,,,,,,,,,0.5533,,,,0.0,0.0,0.1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468,0.0,,0.2539,0.6854,0.0249,0.0078,0.0,0.0,0.0202,0.0,0.0078,,,,,,,,,,,,,0.3894,,,,,,,40.0,5.0,1.0,0.0,0.0,31718.0,15910.0,15910.0,,6383.0,2004.0,4126.0,0.1341,0.7778,0.1087,,0.16430594900849,0.2353,0.0357,,,,,,,0.0,0.8814,0.6168,0.11900000000000001,0.215
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0156,0.2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.0,,0.7036,0.2129,0.0355,0.0145,0.0101,0.0008,0.0133,0.0016,0.0077,,,,,,,,,,,,,0.3036,,203.0,66.0,29.0,0.0,0.0,,,,,,9304.0,3668.0,6664.0,,2025.0,4207.0,5406.0,0.4085,0.4738,,0.3774,0.56876456876456,,,,,,,,,,0.2223,0.3976,0.152,0.18600000000000003
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0294,0.5294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0633,0.0,,0.7226,0.2168,0.0225,0.0075,0.0164,0.0016,0.0099,0.0005,0.0021,,,,,,,,,,,,,0.418,,443.0,129.0,77.0,54.0,23.0,,,,,,9182.0,4080.0,7290.0,,2061.0,3332.0,5766.0,0.2946,0.5087,,0.1486,0.56838143036386,,,,,,,,,,0.314,0.3155,0.122,0.2
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,0.5802,25.0,953.0,953.0,0.0288,0.0,0.0096,0.0144,0.0064,0.0,0.0,0.0064,0.0,0.0,0.0032,0.0,0.008,0.7264,0.0048,,0.3894,0.5444,0.0149,0.0071,0.0045,0.0019,0.0045,0.0182,0.0152,,,,,,,,,,,,,0.2373,,,,,,,49.0,20.0,28.0,33.0,19.0,25198.0,15880.0,15880.0,,10041.0,4750.0,6747.0,0.9903,0.5801,0.3333,,0.49679487179487,0.3406,0.3333,0.2,0.0,1.0,,,,0.0,0.9818,0.4908,0.091,0.16399999999999998
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0306,0.1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.1001,0.0,,0.7096,0.2216,0.0269,0.004,0.0042,0.0008,0.0129,0.0124,0.0077,,,,,,,,,,,,,0.3957,,838.0,147.0,56.0,2.0,0.0,,,,,,10452.0,3780.0,6990.0,,988.0,4465.0,5704.0,0.4314,0.6025,,0.1744,0.63186813186813,,,,,,,,,,0.0,0.3953,0.2,0.0
New Beginning College of Cosmetology,Albertville,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,4.0,0.0,2.0,0.0,0.0,,,,7300.0,3249.0,2700.0,,,0.16,,0.7083,1.0,,,,,,,,,,0.0,0.525,,0.0
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0539,0.0,,0.6201,0.3411,0.0149,0.0075,0.0019,0.0011,0.0087,0.0004,0.0043,,,,,,,,,,,,,0.4444,,476.0,117.0,40.0,0.0,0.0,,,,,,7754.0,3330.0,6090.0,,1467.0,4438.0,5324.0,0.5139,0.5667,,0.1885,0.61180904522613,,,,,,,,,,0.0,0.4263,0.0,0.0
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0154,0.1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0316,0.0,,0.8982,0.0539,0.0206,0.003,0.0096,0.0006,0.0079,0.0047,0.0015,,,,,,,,,,,,,0.3985,,446.0,145.0,125.0,53.0,16.0,,,,,,10771.0,4080.0,7290.0,,1861.0,3585.0,5474.0,0.4084,0.5409,,0.2066,0.5799352750809,,,,,,,,,,0.3907,0.3716,0.18600000000000003,0.255
George C Wallace State Community College-Selma,Selma,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808,0.0,0.1201,0.0,,0.2239,0.7544,0.006,0.0033,0.0033,0.0071,0.0005,0.0011,0.0005,,,,,,,,,,,,,0.2974,,346.0,23.0,8.0,0.0,0.0,,,,,,14974.0,3780.0,6990.0,,1089.0,4356.0,5322.0,0.4109,0.732,,0.2716,0.6025641025641,,,,,,,,,,0.0,0.369,0.0,0.0
Herzing University-Birmingham,Birmingham,AL,2,3,,,,,,,,,,,,0.9790000000000001,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858,0.0,,0.3152,0.6121,0.0121,0.003,0.0,0.0,0.0364,0.0,0.0212,,,,,,,,,,,,,0.4273,,,,,,,14.0,2.0,0.0,0.0,1.0,23839.0,11040.0,11040.0,,12867.0,5724.0,5456.0,0.25,0.7198,0.1136,,0.36619718309859,0.0588,0.12,0.0,,,,,,1.0,0.7367,0.7727,0.084,0.132
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.6199,23.0,995.0,995.0,0.0628,0.0,0.0,0.0,0.113,0.0209,0.0167,0.0167,0.0209,0.0,0.0251,0.0,0.0042,0.5272,0.0251,,0.5604,0.17300000000000001,0.0189,0.0054,0.0045,0.0027,0.0243,0.0072,0.2036,,,,,,,,,,,,,0.2036,,,,,,,64.0,27.0,41.0,45.0,38.0,29369.0,21990.0,21990.0,,8993.0,6254.0,5385.0,0.4174,0.4056,0.5189,,0.66840731070496,0.5786,0.0556,0.0,1.0,0.5,1.0,,,0.0,0.6847,0.2244,0.11699999999999999,0.11
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7458,0.0678,0.0339,0.0,0.0,0.0,0.0,0.0339,0.1186,,,,,,,,,,,,,0.5593,,,,,,,1.0,1.0,0.0,0.0,0.0,14080.0,12030.0,12030.0,,9735.0,8899.0,3345.0,1.0,0.5833,0.0,,0.19047619047619,0.0,,,,,,,,,0.4833,0.6667,0.136,0.26
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.2462,0.0,,0.276,0.6688,0.0129,0.0092,0.0064,0.0028,0.0092,0.0083,0.0064,,,,,,,,,,,,,0.4379,,172.0,23.0,6.0,1.0,0.0,,,,,,7718.0,3144.0,5712.0,,971.0,4731.0,5258.0,0.3091,0.7506,,0.2056,0.36725663716814005,,,,,,,,,,0.0,0.5626,0.0,0.0
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.8365,25.0,998.0,998.0,0.1627,0.0,0.0,0.0082,0.0419,0.009000000000000001,0.0,0.0,0.0074,0.0666,0.0509,0.0,0.046,0.1356,0.0345,,0.6292,0.295,0.012,0.0038,0.0054,0.0013,0.0,0.0233,0.03,,,,,,,,,,,,,0.2159,,402.0,136.0,137.0,118.0,55.0,,,,,,17718.0,6120.0,12240.0,,5520.0,5913.0,6511.0,0.6632,0.4605,0.3152,,0.63340961098398,0.3596,0.2245,0.5714,0.5,0.1429,,,0.4286,0.1818,0.6663,0.2389,0.084,0.134
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193,0.0,0.0309,0.0,,0.5336,0.321,0.0118,0.021,0.0437,0.0008,0.0067,0.0,0.0613,,,,,,,,,,,,,0.4723,,100.0,20.0,8.0,0.0,0.0,,,,,,9487.0,3788.0,6998.0,,939.0,5176.0,5619.0,0.4235,0.6012,,0.3007,0.57563025210084,,,,,,,,,,0.0,0.4628,0.0,0.0
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161,0.0,,0.6892,0.2307,0.0294,0.015,0.0025,0.0006,0.0243,0.0078,0.0005,,,,,,,,,,,,,0.5881,,488.0,145.0,125.0,54.0,31.0,,,,,,12999.0,4140.0,7350.0,,2360.0,3995.0,5687.0,0.2931,0.3244,,0.1192,0.42141909814323003,,,,,,,,,,0.2013,0.3983,0.102,0.111
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0017,0.4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259,0.0183,0.02,0.0,,0.6838,0.2068,0.0337,0.0096,0.0243,0.0013,0.0294,0.0027,0.0085,,,,,,,,,,,,,0.562,,522.0,153.0,121.0,66.0,26.0,,,,,,9672.0,3480.0,6240.0,,2164.0,3276.0,5711.0,0.2651,0.3955,,0.1144,0.47794385709077003,,,,,,,,,,0.1903,0.3889,0.145,0.18899999999999997
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.7435,25.0,1020.0,1020.0,0.1,0.0,0.0,0.0,0.3,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.025,0.05,,0.7654,0.1554,0.0176,0.0117,0.0059,0.0,0.0117,0.0029,0.0293,,,,,,,,,,,,,0.1818,,,,,,,29.0,13.0,18.0,12.0,8.0,26090.0,14460.0,14460.0,,5022.0,7617.0,5775.0,0.6429,0.4348,0.3797,,0.6198347107438,0.3871,0.4286,0.0,,,,,0.0,,0.6832,0.2323,0.11800000000000001,0.054000000000000006
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1547,0.0,0.0,0.0,0.0,0.0,0.0078,0.0016,0.1109,0.0031,0.0875,0.0,,0.1288,0.7686,0.0103,0.0042,0.0012,0.0007,0.0049,0.0012,0.08,,,,,,,,,,,,,0.368,,740.0,143.0,30.0,0.0,0.0,,,,,,10966.0,4080.0,7290.0,,1651.0,4012.0,5708.0,0.377,0.6975,,0.1673,0.60692464358452,,,,,,,,,,0.0,0.4088,0.0,0.0
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.6756,22.0,954.0,954.0,0.272,0.0,0.0,0.0,0.027999999999999997,0.032,0.0,0.0,0.016,0.0,0.06,0.0,0.0,0.14400000000000002,0.04,,0.43799999999999994,0.4593,0.0121,0.0019,0.0039,0.0024,0.0034,0.0348,0.044000000000000004,,,,,,,,,,,,,0.136,,110.0,42.0,27.0,30.0,15.0,,,,,,16119.0,6918.0,12766.0,,8360.0,6970.0,5422.0,0.9643,0.6354,0.2978,,0.50714285714285,0.2915,0.3106,0.25,,0.0,,,,,0.7425,0.237,0.07200000000000001,0.11699999999999999
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503,0.0,,0.723,0.2467,0.0108,0.0051,0.0032,0.0,0.0051,0.0006,0.0057,,,,,,,,,,,,,0.3409,,235.0,59.0,18.0,0.0,0.0,,,,,,10270.0,3900.0,7110.0,,1293.0,4765.0,5354.0,0.4583,0.5877,,0.2616,0.64334470989761,,,,,,,,,,0.0,0.3058,0.0,0.0
Marion Military Institute,Marion,AL,2,1,,,,,,,,,,,,0.6023,26.0,1064.0,1064.0,0.0,0.0,0.0,0.5193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5764,0.23399999999999999,0.10099999999999999,0.0443,0.0049,0.0049,0.032,0.0,0.0025,,,,,,,,,,,,,0.0,,20.0,9.0,4.0,3.0,2.0,,,,,,17620.0,8570.0,14570.0,,4904.0,4602.0,5540.0,0.7917,0.4471,,0.3123,0.9344827586206801,,,,,,,,,,0.4846,0.0122,0.133,0.25
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.0609,0.0,0.0,0.0,0.1371,0.0203,0.0,0.0,0.0102,0.0761,0.0305,0.0,0.0152,0.2487,0.0203,,0.0172,0.9681,0.0061,0.0,0.0,0.0018,0.0067,0.0,0.0,,,,,,,,,,,,,0.0656,,,,,,,251.0,46.0,23.0,11.0,5.0,19126.0,10490.0,10490.0,,4496.0,4336.0,3956.0,0.7338,0.8324,0.1954,,0.7277882797731501,0.0,0.2032,,,,,,,0.0,0.9179999999999999,0.1769,0.128,0.217
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.8065,26.0,1060.0,1060.0,0.1828,0.0,0.0,0.1004,0.0143,0.0072,0.0215,0.0645,0.0,0.0,0.0358,0.0,0.0394,0.19,0.0108,,0.6271,0.2379,0.0111,0.0072,0.0183,0.0,0.0143,0.0254,0.0587,,,,,,,,,,,,,0.1493,,,,,,,46.0,31.0,33.0,45.0,23.0,27248.0,17220.0,17220.0,,9818.0,6352.0,4620.0,0.503,0.5459,0.428,,0.53030303030303,0.4747,0.2857,0.0,0.0,0.25,,,0.4167,0.25,0.8142,0.331,0.035,0.07
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.757,26.0,1070.0,1070.0,0.1327,0.0,0.0,0.0,0.0572,0.0183,0.0,0.0,0.016,0.0252,0.0458,0.0,0.1533,0.1762,0.0618,,0.7446,0.1457,0.0273,0.0048,0.0055,0.0,0.0131,0.0222,0.0368,,,,,,,,,,,,,0.1129,,93.0,38.0,34.0,31.0,32.0,,,,,,17670.0,8520.0,16560.0,,5794.0,7194.0,6410.0,0.5841,0.3957,0.4342,,0.7140804597701099,0.4566,0.3478,0.1667,1.0,0.5,,,0.3333,0.1818,0.5597,0.1393,0.076,0.14300000000000002
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,0.0449,0.0,,0.8448,0.1137,0.0274,0.0029,0.0046,0.0003,0.0046,0.0006,0.0012,,,,,,,,,,,,,0.4017,,465.0,113.0,60.0,13.0,4.0,,,,,,10476.0,4020.0,7230.0,,1284.0,4419.0,5654.0,0.3475,0.5611,,0.1166,0.65511265164644,,,,,,,,,,0.2517,0.3019,0.17800000000000002,0.271
