name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Lawson State Community College-Bessemer Campus,Bessemer,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189,0.0094,0.1038,0.0,,,,,,,,,0.0,0.0165,0.1311,0.8455,0.0025,0.0013,0.0032,,,,,,,,0.4503,,,,,,,,,,,,,2700.0,4830.0,,641.0,2947.0,4869.0,0.4495,,,0.3582,,,,,,,,,,,,0.4415,0.0,
Birmingham Southern College,Birmingham,AL,3,2,,,,,,,,,,,,0.6306,29.0,1181.0,1181.0,0.0736,0.0134,0.0,0.0,0.09699999999999999,0.0401,0.0569,0.0,0.0033,0.0,0.0569,0.0,0.0936,0.214,0.0602,,,,,,,,,0.003,0.0053,0.8822,0.0665,0.0302,0.0023,0.0106,,,,,,,,0.0227,,,,,,,,,,,,,20810.0,20810.0,,8204.0,9659.0,6491.0,0.6364,,0.6923,,,,,,,,,,,1.0,,0.0166,0.02,
Chattahoochee Valley Community College,Phenix City,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038,0.0,,,,,,,,,0.0,0.0239,0.4851,0.4607,0.006,0.0005,0.0239,,,,,,,,0.4748,,,,,,,,,,,,,2700.0,4830.0,,4527.0,5376.0,4610.0,0.248,,,0.0962,,,,,,,,,,,,0.4012,0.19399999999999998,
Concordia College Alabama,Selma,AL,2,2,,,,,,,,,,,,,,,,0.6337,0.0,0.0,0.0891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,0.0,,,,,,,,,0.0188,0.0,0.0506,0.9306,0.0,0.0,0.0,,,,,,,,0.1765,,,,,,,,,,,,,6104.0,6104.0,,2526.0,3163.0,4459.0,1.0,,0.1299,,,,,,,,,,0.4118,,,0.4188,0.0,
South University-Montgomery,Montgomery,AL,2,3,,,,,,,,,,,,0.7006,,,,0.0,0.0,0.1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889,0.0,,,,,,,,,0.0024,0.0073,0.3066,0.674,0.0024,0.0,0.0073,,,,,,,,0.3771,,,,,,,,,,,,,11475.0,11475.0,,13482.0,2947.0,3711.0,0.3784,,0.2667,,,,,,,,,,,,,0.5207,0.046,
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0052,0.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0,0.0,0.0444,0.0,,,,,,,,,0.0,0.0276,0.6693,0.2294,0.0215,0.0104,0.0417,,,,,,,,0.3601,,,,,,,,,,,,,2520.0,4560.0,,1731.0,4239.0,5024.0,0.4603,,,0.2182,,,,,,,,,,,,0.3452,0.075,
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0405,0.5468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557,0.0759,0.0,,,,,,,,,0.0,0.0064,0.8029999999999999,0.1586,0.0081,0.0139,0.01,,,,,,,,0.33399999999999996,,,,,,,,,,,,,2790.0,3960.0,,1604.0,2499.0,5272.0,0.3605,,,0.1601,,,,,,,,,,,,0.2692,0.098,
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,0.5508,24.0,998.0,998.0,0.0156,0.0,0.0171,0.0529,0.0031,0.0078,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.6905,0.0031,,,,,,,,,0.0034,0.0209,0.5674,0.3919,0.0039,0.0019,0.0107,,,,,,,,0.2677,,,,,,,,,,,,,10500.0,10500.0,,5889.0,3519.0,5871.0,0.9114,,0.3333,,,,,,,,,,0.0,1.0,,0.531,0.071,
Gadsden Business College,Rainbow City,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,,,,,,,,,0.0,0.0,0.831,0.1549,0.0,0.0,0.0141,,,,,,,,0.0,,,,,,,,,,,,,,,7344.0,5130.0,1842.0,,,,,0.703,,,,,,,,,,,,0.6761,0.098,
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0321,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0807,0.0,,,,,,,,,0.027999999999999997,0.0094,0.7491,0.1937,0.0046,0.0044,0.0107,,,,,,,,0.4532,,,,,,,,,,,,,2700.0,4830.0,,1866.0,3624.0,5029.0,0.3686,,,0.2212,,,,,,,,,,,,0.3645,0.0,
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496,0.0,0.0761,0.0,,,,,,,,,0.0,0.0086,0.6871,0.2717,0.0149,0.0037,0.013999999999999999,,,,,,,,0.4517,,,,,,,,,,,,,2700.0,4860.0,,1511.0,3712.0,4851.0,0.5228,,,0.16,,,,,,,,,,,,0.4374,0.151,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0134,0.1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,,,,,,,,,0.0,0.0084,0.9196,0.0539,0.0031,0.0054,0.0096,,,,,,,,0.3702,,,,,,,,,,,,,2700.0,4830.0,,1799.0,2458.0,4903.0,0.428,,,0.5128,,,,,,,,,,,,0.3845,0.125,
George C Wallace State Community College-Selma,Selma,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0812,0.0,0.2885,0.0,,,,,,,,,0.0006,0.0006,0.3415,0.655,0.0006,0.0006,0.0012,,,,,,,,0.3037,,,,,,,,,,,,,2700.0,4800.0,,1638.0,3442.0,4713.0,0.4314,,,0.2123,,,,,,,,,,,,0.3266,0.0,
Herzing University-Birmingham,Birmingham,AL,2,3,,,,,,,,,,,,0.6698,,,,0.0,0.2937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2063,0.0,,,,,,,,,0.0,0.0323,0.37200000000000005,0.5903,0.0,0.0,0.0054,,,,,,,,0.3666,,,,,,,,,,,,,8640.0,8640.0,,8683.0,3438.0,3874.0,0.2963,,0.4,,,,,,,,,,,,,0.5768,0.111,
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.6036,25.0,1044.0,1044.0,0.0,0.0,0.0,0.0089,0.0893,0.0,0.0179,0.0,0.0179,0.0,0.0357,0.0,0.125,0.2857,0.0625,,,,,,,,,0.0266,0.0544,0.762,0.1291,0.0101,0.0101,0.0076,,,,,,,,0.0722,,,,,,,,,,,,,15950.0,15950.0,,6763.0,6030.0,4993.0,0.5893,,0.4417,,,,,,,,,,0.1667,,,0.1608,0.069,
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0561,0.0093,0.7477,0.1776,0.0,0.0,0.0093,,,,,,,,0.5701,,,,,,,,,,,,,7152.0,7152.0,,8314.0,5950.0,3633.0,0.6,,0.1429,,,,,,,,,,0.0,,,0.7248,0.051,
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.1,0.0,,,,,,,,,0.0,0.0277,0.3629,0.5776,0.0097,0.0028,0.0194,,,,,,,,0.3601,,,,,,,,,,,,,2700.0,4830.0,,1295.0,3600.0,4541.0,0.2927,,,0.2111,,,,,,,,,,,,0.5226,0.0,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.8802,22.0,932.0,932.0,0.273,0.0,0.0,0.0159,0.0327,0.0134,0.0,0.0,0.0034,0.062,0.0528,0.0,0.040999999999999995,0.1549,0.0218,,,,,,,,,0.008,0.0321,0.7015,0.2303,0.0103,0.0067,0.011000000000000001,,,,,,,,0.2018,,,,,,,,,,,,,4040.0,8080.0,,3944.0,4500.0,5943.0,0.7028,,0.3553,,,,,,,,,,0.8333,,,0.2561,0.068,
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,0.0844,0.0,,,,,,,,,0.0,0.0427,0.5913,0.3194,0.0049,0.033,0.0087,,,,,,,,0.3786,,,,,,,,,,,,,2708.0,4868.0,,745.0,4102.0,5011.0,0.5541,,,0.3176,,,,,,,,,,,,0.4696,0.0,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695,0.0,,,,,,,,,0.0176,0.0094,0.7258,0.2116,0.0176,0.0032,0.0147,,,,,,,,0.5231,,,,,,,,,,,,,2448.0,4152.0,,2262.0,2999.0,5053.0,0.2911,,,0.1121,,,,,,,,,,,,0.3499,0.086,
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0048,0.4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0155,0.031,0.0,,,,,,,,,0.0,0.0102,0.7347,0.1892,0.0152,0.0325,0.0182,,,,,,,,0.5886,,,,,,,,,,,,,2850.0,5700.0,,1989.0,2564.0,5329.0,0.2754,,,0.1132,,,,,,,,,,,,0.397,0.102,
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.7643,25.0,1017.0,1017.0,0.0423,0.0,0.0,0.0,0.2254,0.0,0.0,0.0282,0.0423,0.0,0.0986,0.0,0.0986,0.1127,0.1268,,,,,,,,,0.0121,0.006,0.8157,0.142,0.003,0.0,0.0211,,,,,,,,0.2236,,,,,,,,,,,,,9434.0,9434.0,,3652.0,8352.0,4676.0,0.7714,,0.5316,,,,,,,,,,,,,0.3021,0.022000000000000002,
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1009,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,0.10800000000000001,0.0,0.1714,0.0,,,,,,,,,0.0,0.0164,0.1313,0.8434,0.0032,0.0019,0.0038,,,,,,,,0.4533,,,,,,,,,,,,,2700.0,5400.0,,1045.0,4808.0,4654.0,0.4455,,,0.1245,,,,,,,,,,,,0.4413,0.0,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.7764,21.0,890.0,890.0,0.2528,0.0,0.0,0.0,0.0223,0.0112,0.0,0.0,0.0112,0.0,0.0855,0.0,0.0,0.1747,0.0446,,,,,,,,,0.0139,0.0,0.5304,0.4372,0.0041,0.0046,0.0098,,,,,,,,0.1204,,,,,,,,,,,,,4308.0,8146.0,,4521.0,5631.0,5107.0,0.9293,,0.3043,,,,,,,,,,0.0,,,0.1901,0.07400000000000001,
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0403,0.0,,,,,,,,,0.0,0.0039,0.7926,0.1948,0.0016,0.0024,0.0047,,,,,,,,0.3028,,,,,,,,,,,,,2700.0,4830.0,,1217.0,4485.0,5009.0,0.5104,,,0.3679,,,,,,,,,,,,0.2979,0.0,
Marion Military Institute,Marion,AL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.7539,0.1016,0.0469,0.0234,0.0742,,,,,,,,0.0,,,,,,,,,,,,,12120.0,13180.0,,18657.0,4298.0,3296.0,0.6111,,,0.8562,,,,,,,,,,,,0.0039,0.062,
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.1311,0.0,0.0,0.0,0.0492,0.0109,0.0,0.0,0.0055,0.1093,0.0656,0.0,0.0,0.38799999999999996,0.0109,,,,,,,,,0.0006,0.0239,0.004,0.9716,0.0,0.0,0.0,,,,,,,,0.0768,,,,,,,,,,,,,5826.0,5826.0,,4862.0,4825.0,3300.0,0.6970000000000001,,0.6865,,,,,,,,,,,,,0.1951,0.131,
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.8947,25.0,1035.0,1035.0,0.1519,0.0,0.0,0.038,0.0095,0.0,0.0886,0.0,0.0,0.0,0.0506,0.0,0.0285,0.2468,0.0032,,,,,,,,,0.0381,0.0607,0.6385,0.2266,0.0052,0.0194,0.0116,,,,,,,,0.1782,,,,,,,,,,,,,10490.0,10490.0,,6866.0,5198.0,4181.0,0.6403,,0.5118,,,,,,,,,,0.0,0.7143,,0.348,0.02,
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.7391,24.0,1010.0,1010.0,0.0846,0.0,0.0,0.0,0.0412,0.013000000000000001,0.0,0.0,0.0108,0.026000000000000002,0.0672,0.0,0.115,0.1952,0.0651,,,,,,,,,0.0192,0.0106,0.8092,0.1337,0.0086,0.0055,0.0133,,,,,,,,0.0864,,,,,,,,,,,,,5394.0,10490.0,,4464.0,4655.0,5179.0,0.7340000000000001,,0.4544,,,,,,,,,,0.4,0.8571,,0.1288,0.046,
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.1299,0.0,,,,,,,,,0.0,0.0101,0.8432,0.1204,0.0015,0.0163,0.0086,,,,,,,,0.3692,,,,,,,,,,,,,2880.0,5010.0,,1641.0,3136.0,4986.0,0.3277,,,0.1978,,,,,,,,,,,,0.3336,0.14400000000000002,
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,0.5475,23.0,971.0,971.0,0.1453,0.0,0.0,0.0024,0.0208,0.0049,0.0,0.0,0.0183,0.0488,0.0708,0.0,0.0256,0.3004,0.0208,,,,,,,,,0.0592,0.0724,0.7378,0.0999,0.0076,0.0142,0.009000000000000001,,,,,,,,0.1208,,,,,,,,,,,,,4366.0,8014.0,,4164.0,4232.0,5824.0,0.9498,,0.3758,,,,,,,,,,,0.3478,,0.1948,0.07,
Northeast Alabama Community College,Rainsville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,,,,,,,,,0.0,0.0032,0.9084,0.0224,0.0016,0.0522,0.0123,,,,,,,,0.48,,,,,,,,,,,,,2700.0,4830.0,,1981.0,3773.0,5325.0,0.2273,,,0.2256,,,,,,,,,,,,0.3938,0.015,
Oakwood University,Huntsville,AL,3,2,,,,,,,,,,,,0.6859999999999999,21.0,886.0,886.0,0.0829,0.0,0.0,0.0107,0.1578,0.016,0.0187,0.0856,0.0053,0.0508,0.0107,0.0,0.0053,0.1738,0.0214,,,,,,,,,0.0668,0.0263,0.0051,0.8955,0.0011,0.0017,0.0034,,,,,,,,0.1097,,,,,,,,,,,,,11714.0,11714.0,,9005.0,6581.0,4372.0,0.6603,,0.4582,,,,,,,,,,0.6216,0.2,,0.1365,0.047,
Alabama Southern Community College,Monroeville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.0,,,,,,,,,0.0,0.0041,0.5888,0.4006,0.0008,0.0032,0.0024,,,,,,,,0.3009,,,,,,,,,,,,,2700.0,4830.0,,1040.0,4101.0,4804.0,0.5063,,,0.2415,,,,,,,,,,,,0.2607,0.0,
Prince Institute-Southeast,Elmhurst,IL,2,3,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.8421,0.1053,0.0263,0.0,0.0263,,,,,,,,0.4737,,,,,,,,,,,,,6336.0,6336.0,,9289.0,3060.0,2522.0,0.6667,,,0.0,,,,,,,,,,,,0.3684,0.069,
Reid State Technical College,Evergreen,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0,0.1097,0.0,,,,,,,,,0.0,0.0,0.4328,0.541,0.0056,0.0149,0.0056,,,,,,,,0.3619,,,,,,,,,,,,,2700.0,4830.0,,1202.0,5220.0,5145.0,0.5476,,,0.375,,,,,,,,,,,,0.5708,0.0,
Bishop State Community College,Mobile,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.29100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0617,0.0,0.0476,0.0,,,,,,,,,0.0003,0.0207,0.2832,0.6735,0.0099,0.0079,0.0046,,,,,,,,0.3931,,,,,,,,,,,,,2160.0,3864.0,,1217.0,3824.0,4974.0,0.5979,,,0.2003,,,,,,,,,,,,0.4426,0.0,
Samford University,Birmingham,AL,3,2,,,,,,,,,,,,0.8796,28.0,1135.0,1135.0,0.1252,0.0017,0.0,0.0117,0.0718,0.0067,0.0334,0.0083,0.0033,0.0417,0.0651,0.0,0.0618,0.1603,0.0301,,,,,,,,,0.0052,0.017,0.8937,0.0636,0.0083,0.0035,0.0087,,,,,,,,0.0504,,,,,,,,,,,,,14642.0,14642.0,,11793.0,10447.0,6840.0,0.6541,,0.6914,,,,,,,,,,0.0,0.5,,0.0802,0.013000000000000001,
