name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Birmingham Southern College,Birmingham,AL,3,2,,,,,,,,,,,,0.5871,28.0,1162.0,1162.0,0.0335,0.0042,0.0,0.0,0.1297,0.0377,0.046,0.0,0.0126,0.0,0.0669,0.0,0.113,0.2469,0.0502,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0239,0.8263,0.0836,0.0411,0.006,0.0186,,,,,,,,0.0239,,,,,,,34.0,29.0,37.0,56.0,97.0,36504.0,26746.0,26746.0,,12280.0,12548.0,6942.0,0.6471,0.1693,0.7203,,0.91774891774891,,,,,,,,0.0,,0.4129,0.0206,0.055,
Chattahoochee Valley Community College,Phenix City,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.1209,0.0,,0.4631,0.4595,0.0347,0.0085,0.0049,0.0024,0.0079,0.0,0.0189,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4113,,90.0,25.0,24.0,3.0,0.0,,,,,,5300.0,2940.0,5070.0,,1615.0,3761.0,5848.0,0.3,0.4064,,0.1285,0.43701399688958004,,,,,,,,,,0.2361,0.3891,0.156,
Concordia College Alabama,Selma,AL,3,2,,,,,,,,,,,,,,,,0.5254,0.0,0.0,0.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33899999999999997,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0229,0.0176,0.9296,0.0018,0.0,0.006999999999999999,,,,,,,,0.1021,,,,,,,35.0,206.0,46.0,0.0,0.0,12285.0,7370.0,7370.0,,4220.0,4966.0,4020.0,1.0,0.8824,0.1941,,0.8551724137930999,,,,,,,,1.0,,0.5239,0.25,0.0,
South University-Montgomery,Montgomery,AL,2,3,,,,,,,,,,,,0.8855,,,,0.0,0.0,0.2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522,0.0,,0.2771,0.6962,0.0117,0.0083,0.0033,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.40399999999999997,,,,,,,38.0,17.0,4.0,2.0,1.0,25633.0,14685.0,14685.0,,15778.0,3792.0,4793.0,0.3,0.6828,0.3333,,0.27570093457943,,,,,,,,,1.0,0.8143,0.5426,0.079,
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0041,0.2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469,0.0,,0.6866,0.2027,0.0422,0.0185,0.0109,0.0004,0.0097,0.0,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.3089,,140.0,68.0,36.0,17.0,4.0,,,,,,9497.0,2700.0,4830.0,,1595.0,4944.0,5428.0,0.36,0.3289,,0.3581,0.57305699481865,,,,,,,,,,0.1986,0.38299999999999995,0.098,
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0217,0.5652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459,0.1014,0.0,,0.7391,0.1907,0.0209,0.0072,0.0197,0.001,0.0111,0.0012,0.0091,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.3567,,217.0,124.0,62.0,55.0,22.0,,,,,,7865.0,2790.0,4920.0,,2472.0,4688.0,5941.0,0.3333,0.3464,,0.1587,0.6038374717832901,,,,,,,,,,0.3064,0.2958,0.11699999999999999,
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,0.5826,23.0,973.0,973.0,0.0099,0.0,0.0099,0.0261,0.0075,0.0025,0.0,0.0062,0.0,0.0,0.0037,0.0,0.005,0.7453,0.0037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0598,0.4006,0.5149,0.003,0.0045,0.0086,,,,,,,,0.2223,,,,,,,53.0,50.0,38.0,47.0,21.0,22955.0,13690.0,13690.0,,8243.0,4046.0,6112.0,0.99,0.484,0.3522,,0.47977684797767994,,,,,,,,,1.0,0.8147,0.5789,0.076,
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0165,0.19899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,0.0659,0.0,,0.7177,0.2148,0.0231,0.0031,0.004,0.0015,0.0091,0.0177,0.0089,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.3699,,442.0,162.0,30.0,0.0,0.0,,,,,,7684.0,2700.0,4830.0,,1333.0,5056.0,5619.0,0.4461,0.4163,,0.2228,0.64705882352941,,,,,,,,,,0.0,0.3817,0.0,
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449,0.0,0.0576,0.0,,0.6304,0.3189,0.0186,0.0088,0.0052,0.0018,0.006999999999999999,0.0011,0.0081,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.392,,312.0,85.0,20.0,0.0,0.0,,,,,,7169.0,2700.0,4830.0,,1596.0,5019.0,5374.0,0.5197,0.4264,,0.2192,0.61079723791588,,,,,,,,,,0.0,0.4249,0.5,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0126,0.2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0252,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0113,0.9062,0.0493,0.0035,0.0095,0.0121,,,,,,,,0.3878,,76.0,214.0,317.0,4.0,0.0,,,,,,9610.0,2700.0,4830.0,,1888.0,3900.0,5529.0,0.3785,0.3816,,0.4927,0.56358087487283,,,,,,,,,,0.4593,0.3526,0.18600000000000003,
George C Wallace State Community College-Selma,Selma,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865,0.0,0.1486,0.0,,0.2428,0.7314,0.0097,0.0046,0.0,0.0029,0.0034,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2743,,283.0,45.0,4.0,0.0,0.0,,,,,,13551.0,2700.0,4830.0,,1182.0,4436.0,5306.0,0.4752,0.6129,,0.2673,0.71406491499227,,,,,,,,,,0.0,0.33799999999999997,0.0,
Herzing University-Birmingham,Birmingham,AL,1,3,,,,,,,,,,,,0.7865,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012,0.2847,0.6141,0.0,0.0,0.0,,,,,,,,0.4047,,,,,,,68.0,15.0,5.0,2.0,2.0,20732.0,10220.0,10220.0,,9300.0,4086.0,4780.0,0.5455,0.6549,0.3279,,0.31775700934579,,,,,,,,,,0.8533,0.8212,0.114,
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.6652,24.0,1012.0,1012.0,0.0585,0.0,0.0,0.0,0.1073,0.0146,0.0439,0.0,0.0195,0.0,0.0341,0.0,0.039,0.4634,0.0195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.2071,0.5998,0.1649,0.0056,0.0028,0.0122,,,,,,,,0.1996,,,,,,,39.0,35.0,34.0,39.0,40.0,28842.0,20990.0,20990.0,,8250.0,6908.0,5474.0,0.3982,0.1931,0.4581,,0.66016713091922,,,,,,,,0.5,0.3333,0.6227,0.2288,0.07400000000000001,
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8889,0.0833,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.5417,,,,,,,0.0,1.0,2.0,0.0,0.0,14308.0,9189.0,9189.0,,9274.0,9949.0,3384.0,0.75,0.2027,0.0,,0.4,,,,,,,,,,0.3378,0.6986,0.049,
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299,0.0,0.1542,0.0,,0.29,0.6523,0.0129,0.0129,0.0069,0.0026,0.0112,0.0043,0.0069,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.35200000000000004,,52.0,34.0,1.0,0.0,0.0,,,,,,10367.0,2700.0,4830.0,,891.0,4684.0,5688.0,0.3472,0.2689,,0.1769,0.38277511961721994,,,,,,,,,,,0.5731,0.0,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.8763,22.0,925.0,925.0,0.1601,0.0,0.0,0.0255,0.0475,0.0114,0.0,0.0,0.0088,0.0695,0.0457,0.0,0.044000000000000004,0.1583,0.022000000000000002,,0.6125,0.3007,0.0115,0.0065,0.0065,0.0,0.0,0.0263,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2166,,400.0,137.0,121.0,115.0,42.0,,,,,,15280.0,4992.0,9984.0,,5029.0,5629.0,6354.0,0.6955,0.3689,0.3496,,0.6347554630593101,,,,,,,,0.2857,0.5714,0.6192,0.2316,0.085,
Jefferson Davis Community College,Brewton,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536,0.0,0.1034,0.0,,0.5192,0.3369,0.0138,0.0131,0.0415,0.0008,0.0092,0.0,0.0654,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4862,,80.0,27.0,3.0,0.0,0.0,,,,,,8640.0,2708.0,4838.0,,1024.0,5949.0,5734.0,0.5,0.4279,,0.4082,0.56966490299823,,,,,,,,,,0.0,0.4452,0.0,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901,0.0,,0.7316,0.1973,0.0198,0.0156,0.0032,0.0011,0.0182,0.0114,0.0018,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.5720000000000001,,232.0,86.0,46.0,22.0,0.0,,,,,,10131.0,3060.0,5190.0,,2410.0,4606.0,5648.0,0.3195,0.1674,,0.0724,0.40925266903914004,,,,,,,,,,0.1481,0.3631,0.06,
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.001,0.3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404,0.0177,0.0128,0.0,,0.7029,0.2098,0.0261,0.0043,0.0249,0.0012,0.0195,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.5255,,257.0,135.0,21.0,1.0,0.0,,,,,,8831.0,2850.0,4980.0,,2192.0,3786.0,5719.0,0.2504,0.262,,0.0895,0.47274562584118,,,,,,,,,,0.1952,0.3886,0.10400000000000001,
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.8216,28.0,1062.0,1062.0,0.0455,0.0,0.0,0.0,0.0909,0.0,0.0,0.0227,0.0,0.0,0.1364,0.0,0.0455,0.1136,0.1591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.016,0.8243,0.1246,0.0128,0.0032,0.016,,,,,,,,0.2077,,,,,,,17.0,17.0,19.0,7.0,5.0,22549.0,12890.0,12890.0,,4478.0,7316.0,5390.0,0.3846,0.4012,0.3704,,0.7816091954022901,,,,,,,,,1.0,0.6389,0.2396,0.043,
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0054,0.0018,0.0799,0.0109,0.098,0.0,,0.1414,0.8048,0.0095,0.004,0.001,0.001,0.0038,0.001,0.0336,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.3952,,453.0,105.0,21.0,0.0,0.0,,,,,,10520.0,3000.0,5130.0,,1507.0,6087.0,5624.0,0.4312,0.5691,,0.2168,0.5895348837209301,,,,,,,,,,0.0,0.4215,0.0,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.6208,34.0,1190.0,1190.0,0.2489,0.0,0.0,0.0,0.0717,0.0253,0.0,0.0,0.0,0.0,0.0802,0.0,0.0,0.1435,0.0422,,0.4283,0.5301,0.0093,0.0041,0.0041,0.0005,0.0015,0.0046,0.0175,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2077,,148.0,51.0,30.0,0.0,0.0,,,,,,13621.0,5780.0,10840.0,,5042.0,4975.0,5499.0,0.9655,0.4299,0.3438,,0.5192307692307601,0.3788,0.2881,0.0,,,,,,,0.5594,0.2437,0.07200000000000001,
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694,0.0,,0.7394,0.2245,0.0131,0.0031,0.0031,0.0,0.0075,0.0012,0.0081,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.3259,,116.0,47.0,7.0,0.0,0.0,,,,,,9708.0,2700.0,4830.0,,1268.0,5313.0,5604.0,0.4636,0.4623,,0.2533,0.68471953578336,,,,,,,,,,0.0,0.3408,0.0,
Marion Military Institute,Marion,AL,2,1,,,,,,,,,,,,0.499,24.0,1005.0,1005.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5996,0.2505,0.0835,0.0343,0.0214,0.0021,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,20.0,7.0,5.0,3.0,4.0,,,,,,18562.0,8570.0,14570.0,,2616.0,5239.0,5454.0,0.7391,0.3046,,0.3077,0.89436619718309,,,,,,,,,,0.3223,0.0059,0.25,
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.0959,0.0,0.0,0.0,0.0959,0.0091,0.0,0.0,0.0,0.0731,0.0274,0.0,0.0137,0.3333,0.0228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.9827,0.0006,0.0,0.0028,,,,,,,,0.0687,,,,,,,295.0,64.0,32.0,11.0,2.0,14506.0,9164.0,9164.0,,3546.0,5210.0,3599.0,0.7133,0.7812,0.2075,,0.76217228464419,,,,,,,,,,0.9145,0.1736,0.099,
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.7764,25.0,1028.0,1028.0,0.1809,0.0,0.0,0.0853,0.0068,0.0137,0.1058,0.0137,0.0,0.0,0.0137,0.0,0.0512,0.1911,0.0102,,0.6476,0.2166,0.0064,0.0042,0.0226,0.0,0.0042,0.0283,0.0701,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.1104,,,,,,,32.0,22.0,32.0,33.0,38.0,26345.0,15000.0,15000.0,,8304.0,5866.0,4267.0,0.5608,0.3783,0.6165,,0.57682619647355,,,,,,,,0.5833,0.5556,0.7271,0.3018,0.040999999999999995,
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.685,25.0,1050.0,1050.0,0.0983,0.0,0.0,0.0,0.0328,0.0284,0.0,0.0,0.0109,0.0415,0.0568,0.0,0.1397,0.1659,0.0415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0479,0.7486,0.1013,0.0503,0.0059,0.0216,,,,,,,,0.1112,,105.0,52.0,50.0,47.0,27.0,,,,,,14663.0,7010.0,13550.0,,5295.0,6877.0,6227.0,0.6313,0.2858,0.4459,,0.658615136876,,,,,,,,,0.0,0.5054,0.1332,0.10099999999999999,
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0585,0.0,,0.8248,0.11199999999999999,0.0193,0.008,0.0074,0.0,0.0041,0.0008,0.0013,0.019,0.0028,0.0,0.0005,0.0,,,,,,,,0.3838,,236.0,127.0,49.0,10.0,2.0,,,,,,9642.0,2880.0,5010.0,,1376.0,4746.0,5521.0,0.3808,0.3732,,0.1327,0.7157320872274101,,,,,,,,,,0.2143,0.3004,0.145,
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,0.8227,24.0,988.0,988.0,0.0999,0.0,0.0,0.0044,0.0277,0.0044,0.0,0.0,0.0322,0.03,0.0588,0.0,0.0466,0.2642,0.0178,,0.7297,0.1308,0.0181,0.0037,0.0107,0.0007,0.0206,0.0471,0.0386,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.1731,,259.0,189.0,70.0,22.0,1.0,,,,,,11725.0,4914.0,8922.0,,5123.0,5225.0,6602.0,0.9874,0.3013,0.3967,,0.61026991441737,,,,,,,,0.3684,0.3913,0.4002,0.1592,0.08900000000000001,
