name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.6187,24.0,1016.0,1016.0,0.0226,0.0,0.0,0.0,0.1504,0.0226,0.0226,0.0,0.0075,0.0,0.0376,0.0,0.0752,0.2556,0.0376,,,,,,,,,0.0082,0.0759,0.7512,0.146,0.0058,0.006999999999999999,0.0058,,,,,,,,0.0888,,,,,,,,,,,,,15990.0,15990.0,,7199.0,6445.0,4923.0,0.5763,,0.5298,,0.8255813953488299,,,,,,,,1.0,0.0,,,0.047,
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0778,0.0,0.7667,0.1333,0.0222,0.0,0.0,,,,,,,,0.5222,,,,,,,,,,,,,7488.0,7488.0,,9141.0,6670.0,3546.0,0.8,,0.4286,,0.08695652173913,,,,,,,,0.75,0.0,,,0.032,
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619,0.0,0.1443,0.0,,,,,,,,,0.0,0.0409,0.3713,0.5585,0.0132,0.0,0.0161,,,,,,,,0.3918,,,,,,,,,,,,,2700.0,4830.0,,1297.0,3856.0,4840.0,0.4,,,0.26,0.43478260869565005,,,,,,,,,,,,0.0,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.8675,22.0,907.0,907.0,0.2662,0.0,0.0,0.0216,0.0173,0.0026,0.0,0.0,0.0061,0.0657,0.0389,0.0,0.0415,0.1763,0.0147,,,,,,,,,0.0081,0.0428,0.6776,0.2394,0.0146,0.0058,0.0117,,,,,,,,0.2088,,,,,,,,,,,,,4056.0,8112.0,,4224.0,5194.0,6181.0,0.7058,,0.3529,,0.5968699406368001,,,,,,,,0.1667,0.6667,,,0.055999999999999994,
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.08,0.0,,,,,,,,,0.0,0.0383,0.619,0.295,0.0052,0.03,0.0124,,,,,,,,0.3799,,,,,,,,,,,,,2708.0,4868.0,,775.0,4790.0,5459.0,0.5244,,,0.2314,0.44425956738767997,,,,,,,,,,,,0.0,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544,0.0,,,,,,,,,0.0166,0.015,0.7247,0.2072,0.018000000000000002,0.0038,0.0147,,,,,,,,0.5328,,,,,,,,,,,,,2448.0,4152.0,,2340.0,3351.0,5247.0,0.3002,,,0.086,0.44036697247705997,,,,,,,,,,,,0.066,
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0044,0.4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662,0.0187,0.0143,0.0,,,,,,,,,0.0,0.0131,0.732,0.18899999999999997,0.0178,0.0303,0.0179,,,,,,,,0.5677,,,,,,,,,,,,,2850.0,5700.0,,1908.0,2889.0,5582.0,0.2964,,,0.1104,0.48399246704331,,,,,,,,,,,,0.094,
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.8191,22.0,930.0,930.0,0.2857,0.0,0.0,0.0,0.1786,0.0,0.0,0.0,0.0179,0.0,0.1607,0.0,0.0893,0.0714,0.0,,,,,,,,,0.0131,0.0033,0.823,0.1508,0.0,0.0066,0.0033,,,,,,,,0.2393,,,,,,,,,,,,,9800.0,9800.0,,4544.0,11010.0,4832.0,0.525,,0.3563,,0.7882352941176399,,,,,,,,0.0,,,,0.044000000000000004,
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0611,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0384,0.0199,0.1506,0.0,,,,,,,,,0.0003,0.0103,0.1637,0.8170000000000001,0.0045,0.0006,0.0035,,,,,,,,0.4521,,,,,,,,,,,,,2700.0,5400.0,,1041.0,4871.0,4994.0,0.4505,,,0.2588,0.57304526748971,,,,,,,,,,,,0.0,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.7519,21.0,890.0,890.0,0.2526,0.0,0.0,0.0,0.0702,0.0175,0.0,0.0,0.0035,0.0,0.0596,0.0,0.0,0.1754,0.0351,,,,,,,,,0.0083,0.0,0.5072,0.4702,0.0033,0.0039,0.0072,,,,,,,,0.128,,,,,,,,,,,,,4326.0,8164.0,,5662.0,6365.0,5464.0,0.9592,,0.2671,,0.98870056497175,,,,,,,,,,,,0.027000000000000003,
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797,0.0,,,,,,,,,0.0,0.0092,0.7992,0.1778,0.0046,0.0031,0.0061,,,,,,,,0.3372,,,,,,,,,,,,,2130.0,4260.0,,1140.0,5252.0,5001.0,0.5464,,,0.3903,0.76767676767676,,,,,,,,,,,,0.0,
Marion Military Institute,Marion,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0207,0.6621,0.1862,0.0379,0.0172,0.0759,,,,,,,,0.0,,,,,,,,,,,,,8646.0,14646.0,,20926.0,11806.0,5013.0,0.75,,,0.8817,0.9778761061946899,,,,,,,,,,,,0.0,
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.1863,0.0,0.0,0.0,0.0588,0.0049,0.0,0.0,0.0049,0.1275,0.0686,0.0,0.0049,0.3186,0.0049,,,,,,,,,0.0,0.0478,0.0047,0.9475,0.0,0.0,0.0,,,,,,,,0.0753,,,,,,,,,,,,,6530.0,6530.0,,4738.0,4442.0,3363.0,0.6940000000000001,,0.5176,,0.45784695201036996,,,,,,,,,,,,0.127,
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.8586,24.0,1044.0,1044.0,0.1535,0.0,0.0,0.0664,0.0373,0.0,0.0705,0.0041,0.0083,0.0,0.028999999999999998,0.0,0.0415,0.2531,0.0041,,,,,,,,,0.0289,0.055,0.6514,0.2287,0.0071,0.0212,0.0078,,,,,,,,0.1362,,,,,,,,,,,,,12530.0,12530.0,,7407.0,5696.0,4314.0,0.6769,,0.4332,,0.96035242290748,,,,,,,,0.2857,0.1053,,,0.01,
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.7241,24.0,1010.0,1010.0,0.0751,0.0,0.0,0.0,0.0629,0.0142,0.0,0.0,0.0061,0.0304,0.0609,0.0,0.1136,0.1805,0.0669,,,,,,,,,0.0215,0.0149,0.8015,0.13,0.0099,0.0062,0.0161,,,,,,,,0.1032,,,,,,,,,,,,,5394.0,10490.0,,4644.0,5657.0,5587.0,0.6834,,0.4135,,0.98121085594989,,,,,,,,0.5263,0.25,,,0.034,
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.1014,0.0,,,,,,,,,0.0005,0.0082,0.8556,0.1131,0.0029,0.0096,0.0101,,,,,,,,0.3105,,,,,,,,,,,,,2880.0,5010.0,,1361.0,3528.0,5467.0,0.3535,,,0.1228,0.66381766381766,,,,,,,,,,,,0.151,
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,1.0,24.0,989.0,989.0,0.0818,0.0,0.0,0.005,0.0503,0.0113,0.0,0.0,0.0252,0.0516,0.0755,0.0,0.0314,0.2906,0.0176,,,,,,,,,0.091,0.0738,0.7034,0.0992,0.0067,0.0145,0.0114,,,,,,,,0.1301,,,,,,,,,,,,,4570.0,8218.0,,4849.0,4506.0,6146.0,1.0,,0.3762,,0.59007678676904,,,,,,,,0.0,0.1579,,,0.051,
Northeast Alabama Community College,Rainsville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838,0.0,,,,,,,,,0.005,0.0039,0.9009999999999999,0.0179,0.0039,0.0504,0.0179,,,,,,,,0.3956,,,,,,,,,,,,,2850.0,4980.0,,1695.0,3323.0,5766.0,0.2021,,,0.2264,0.71192052980132,,,,,,,,,,,,0.040999999999999995,
Oakwood University,Huntsville,AL,3,2,,,,,,,,,,,,0.5983,21.0,890.0,890.0,0.05,0.0,0.0,0.0036,0.125,0.0321,0.0036,0.0571,0.0071,0.0429,0.0071,0.0,0.0536,0.1964,0.0143,,,,,,,,,0.07200000000000001,0.0346,0.0058,0.8808,0.0012,0.0012,0.0046,,,,,,,,0.0685,,,,,,,,,,,,,12066.0,12066.0,,9171.0,6406.0,4447.0,1.0,,0.5086,,0.7784431137724499,,,,,,,,0.8108,0.2963,,,0.07200000000000001,
Alabama Southern Community College,Monroeville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1435,0.0,,,,,,,,,0.0,0.0056,0.5933,0.3859,0.0048,0.0064,0.004,,,,,,,,0.3299,,,,,,,,,,,,,2700.0,4830.0,,1205.0,4725.0,4439.0,0.5472,,,0.2303,0.6515748031495999,,,,,,,,,,,,0.0,
Prince Institute-Southeast,Elmhurst,IL,2,3,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.7258,0.2581,0.0161,0.0,0.0,,,,,,,,0.1774,,,,,,,,,,,,,6600.0,6600.0,,8288.0,4095.0,2667.0,0.5,,,0.0,1.0,,,,,,,,,,,,0.065,
Reid State Technical College,Evergreen,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377,0.0,0.0943,0.0,,,,,,,,,0.0,0.0022,0.4585,0.5328,0.0022,0.0022,0.0022,,,,,,,,0.3646,,,,,,,,,,,,,2700.0,4830.0,,969.0,5346.0,5265.0,0.6154,,,0.4027,0.8,,,,,,,,,,,,0.0,
Bishop State Community College,Mobile,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654,0.0,0.0425,0.0,,,,,,,,,0.0,0.0225,0.2832,0.6723,0.0101,0.0066,0.0052,,,,,,,,0.4131,,,,,,,,,,,,,2160.0,3864.0,,1746.0,4423.0,5341.0,0.5789,,,0.1059,0.24440116845179996,,,,,,,,,,,,0.0,
Samford University,Birmingham,AL,3,2,,,,,,,,,,,,0.8849,28.0,1163.0,1163.0,0.0903,0.0017,0.0,0.0122,0.0764,0.0087,0.0243,0.0052,0.0052,0.033,0.0573,0.0,0.092,0.1493,0.0313,,,,,,,,,0.0049,0.0148,0.8921,0.0678,0.0067,0.0025,0.0112,,,,,,,,0.0583,,,,,,,,,,,,,16000.0,16000.0,,12256.0,10673.0,7023.0,0.688,,0.7093,,0.99382716049382,,,,,,,,,0.75,,,0.003,
Shelton State Community College,Tuscaloosa,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0154,0.1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,0.0132,0.1886,0.0,,,,,,,,,0.0,0.0243,0.659,0.2968,0.0078,0.0033,0.0088,,,,,,,,0.3765,,,,,,,,,,,,,2720.0,4830.0,,2529.0,2918.0,4997.0,0.3966,,,0.1109,0.64828431372549,,,,,,,,,,,,0.0,
