name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0033,0.1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836,0.0,,0.6851,0.2271,0.0383,0.0185,0.0106,0.0014,0.0102,0.0023,0.0065,,,,,,,,,,,,,0.3444,,249.0,44.0,38.0,21.0,6.0,,,,,,9988.0,3724.0,6776.0,,2034.0,5090.0,6085.0,0.4326,0.523,,0.2206,0.40275862068965,,,,,,,,,,0.287,,0.177,0.271
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0434,0.5148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0158,0.1262,0.0,,0.7132,0.2208,0.0237,0.0071,0.0169,0.0014,0.0138,0.0005,0.0026,,,,,,,,,,,,,0.406,,408.0,122.0,83.0,53.0,17.0,,,,,,11195.0,4182.0,6750.0,,2098.0,3454.0,6080.0,0.5652,0.5298,,0.1383,0.58919902912621,,,,,,,,,,0.3508,,0.11900000000000001,0.18100000000000002
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,,,,,0.0277,0.0,0.019,0.0173,0.0069,0.0052,0.0,0.0069,0.0,0.0,0.0035,0.0,0.0035,0.6263,0.0069,,0.3766,0.5419,0.015,0.0047,0.0051,0.0028,0.0079,0.0202,0.0257,,,,,,,,,,,,,0.2116,,,,,,,78.0,45.0,44.0,57.0,28.0,26908.0,17380.0,17380.0,,10839.0,5262.0,6689.0,0.4555,0.7657,0.3317,,0.3752688172043,0.3942,0.1633,0.1667,0.0,,1.0,,0.3333,0.25,0.9334,,0.077,0.145
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0267,0.17800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.0,0.0895,0.0,,0.6911,0.2011,0.0245,0.0036,0.0052,0.0007,0.017,0.0098,0.0471,,,,,,,,,,,,,0.4486,,758.0,151.0,53.0,1.0,0.0,,,,,,11091.0,3840.0,7110.0,,1358.0,4729.0,5994.0,0.4464,0.6243,,0.1551,0.58549528301886,,,,,,,,,,0.0,,0.142,0.2
New Beginning College of Cosmetology,Albertville,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.963,0.0093,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,36.0,10.0,6.0,0.0,0.0,,,,9150.0,1955.0,2210.0,,,0.7253,,0.8462,1.0,,,,,,,,,,0.3626,,,0.0
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0582,0.0,0.040999999999999995,0.0,,0.6385,0.3189,0.0185,0.0064,0.0028,0.0021,0.0114,0.0,0.0014,,,,,,,,,,,,,0.4554,,514.0,121.0,36.0,1.0,0.0,,,,,,7878.0,3840.0,7110.0,,1698.0,4749.0,5595.0,0.5915,0.604,,0.1336,0.5901408450704201,,,,,,,,,,0.0,,0.0,0.0
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0193,0.1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0309,0.0,,0.8871,0.0558,0.0157,0.004,0.0075,0.0002,0.0,0.0058,0.0238,,,,,,,,,,,,,0.4065,,318.0,109.0,88.0,45.0,13.0,,,,,,13603.0,4140.0,7410.0,,2285.0,4396.0,5939.0,0.9942,0.5144,,0.2292,0.69587255611875,,,,,,,,,,0.4005,,0.165,0.256
George C Wallace State Community College-Selma,Selma,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728,0.0,0.0989,0.0,,0.2286,0.7451,0.009000000000000001,0.0024,0.0024,0.0072,0.003,0.0012,0.0012,,,,,,,,,,,,,0.2795,,306.0,23.0,6.0,0.0,1.0,,,,,,15257.0,3840.0,7110.0,,1476.0,4781.0,5879.0,0.5071,0.7564,,0.2403,0.5871080139372801,,,,,,,,,,0.0,,0.0,0.0
Herzing University-Birmingham,Birmingham,AL,2,3,,,,,,,,,,,,0.8222,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,,0.3593,0.5797,0.0068,0.0034,0.0,0.0,0.0271,0.0,0.0237,,,,,,,,,,,,,0.4305,,,,,,,20.0,0.0,0.0,0.0,0.0,26737.0,11150.0,11150.0,,14159.0,7490.0,5348.0,0.2903,0.6788,0.4386,,0.31818181818181,0.5385,0.375,,,,,,,0.75,0.3364,,0.11699999999999999,0.174
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.6054,24.0,996.0,996.0,0.0524,0.0,0.0,0.0,0.0847,0.0202,0.0242,0.004,0.0323,0.0,0.0081,0.0,0.004,0.5363,0.0323,,0.5231,0.1949,0.0172,0.0063,0.0045,0.0018,0.0227,0.0036,0.2257,,,,,,,,,,,,,0.1913,,,,,,,68.0,34.0,38.0,30.0,46.0,30655.0,22500.0,22500.0,,9038.0,6306.0,6188.0,0.439,0.4194,0.4673,,0.7168831168831099,0.5058,0.3636,0.0,0.0,0.0,,,1.0,0.0,0.7204,,0.078,0.14
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7419,0.0806,0.0645,0.0,0.0,0.0161,0.0161,0.0161,0.0645,,,,,,,,,,,,,0.5806,,,,,,,2.0,0.0,0.0,1.0,0.0,21087.0,12030.0,12030.0,,10832.0,8665.0,3481.0,1.0,0.4426,0.0,,0.09523809523808999,,0.0,,,,,,0.0,,0.5246,,0.133,0.285
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.1992,0.0,,0.3379,0.6038,0.0188,0.0094,0.0115,0.001,0.0115,0.0042,0.0021,,,,,,,,,,,,,0.4192,,137.0,9.0,4.0,0.0,0.0,,,,,,12169.0,3192.0,5808.0,,887.0,5610.0,4356.0,0.3953,0.7097,,0.1224,0.34745762711864003,,,,,,,,,,0.0,,0.0,0.0
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.8232,26.0,1038.0,1038.0,0.1518,0.0,0.0,0.0262,0.0429,0.0111,0.0,0.0,0.0072,0.0715,0.0477,0.0,0.0477,0.1288,0.027000000000000003,,0.642,0.2816,0.013999999999999999,0.005,0.0043,0.0008,0.0,0.0236,0.0287,,,,,,,,,,,,,0.2217,,461.0,149.0,161.0,125.0,76.0,,,,,,18748.0,6360.0,12720.0,,5959.0,5968.0,6723.0,0.6419,0.4743,0.2857,,0.65067466266866,0.3312,0.2031,0.3077,0.4167,0.2,,,0.0,0.3396,0.6925,,0.077,0.133
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,0.0445,0.0,,0.5774,0.2776,0.0116,0.0174,0.0435,0.001,0.0164,0.0,0.0551,,,,,,,,,,,,,0.4101,,91.0,19.0,9.0,0.0,0.0,,,,,,9781.0,3848.0,7118.0,,1051.0,5571.0,5570.0,0.5766,0.5747,,0.2724,0.64319248826291,,,,,,,,,,0.0,,0.0,0.0
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1803,0.0,,0.6913,0.2244,0.0305,0.0169,0.0022,0.0005,0.0261,0.0078,0.0004,,,,,,,,,,,,,0.6146,,558.0,121.0,111.0,62.0,25.0,,,,,,13162.0,4200.0,7470.0,,2561.0,4169.0,6148.0,0.3256,0.365,,0.1152,0.39805097451274,,,,,,,,,,0.2411,,0.11599999999999999,0.16
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0014,0.4301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.0098,0.0176,0.0,,0.6564,0.2075,0.0364,0.0167,0.0321,0.0005,0.0,0.0033,0.0472,,,,,,,,,,,,,0.5495,,733.0,85.0,84.0,77.0,46.0,,,,,,9372.0,3990.0,7260.0,,2439.0,3362.0,9010.0,0.3019,0.4324,,0.1205,0.45560359161955,,,,,,,,,,0.4607,,0.18600000000000003,0.23800000000000002
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.8155,24.0,987.0,987.0,0.1071,0.0,0.0,0.0,0.1429,0.0,0.0357,0.0,0.0357,0.0179,0.0,0.0,0.0893,0.125,0.0357,,0.7168,0.2139,0.0145,0.0087,0.0029,0.0,0.0058,0.0058,0.0318,,,,,,,,,,,,,0.1532,,,,,,,29.0,12.0,15.0,6.0,3.0,26925.0,15100.0,15100.0,,7229.0,9839.0,6627.0,0.9677,0.4901,0.3731,,0.6695652173913,0.3061,0.5625,0.0,,,,,1.0,,0.6884,,0.067,0.175
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.0107,0.0107,0.0414,0.0031,0.1196,0.0,,0.1452,0.7574,0.009000000000000001,0.0053,0.0012,0.0012,0.004,0.0016,0.0751,,,,,,,,,,,,,0.3936,,640.0,98.0,26.0,3.0,0.0,,,,,,12430.0,4170.0,7470.0,,2200.0,4841.0,5971.0,0.413,0.742,,0.1729,0.5660550458715501,,,,,,,,,,0.0,,0.0,0.0
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.4856,23.0,970.0,970.0,0.2672,0.0,0.0,0.0,0.0567,0.0162,0.0,0.0,0.0121,0.0,0.0486,0.0,0.0,0.166,0.0324,,0.4141,0.4442,0.0134,0.0048,0.0053,0.0029,0.0057,0.0522,0.0574,,,,,,,,,,,,,0.1474,,141.0,39.0,34.0,32.0,12.0,,,,,,16609.0,7320.0,13490.0,,8772.0,6988.0,4492.0,0.5285,0.6188,0.3438,,0.55172413793103,0.3886,0.2857,0.5,,0.0,,,,,0.7358,,0.064,0.11800000000000001
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.0,,0.7326,0.24100000000000002,0.009000000000000001,0.0035,0.0035,0.0,0.0056,0.0007,0.0042,,,,,,,,,,,,,0.3118,,214.0,40.0,15.0,0.0,0.0,,,,,,13241.0,3960.0,7230.0,,1624.0,5378.0,5733.0,0.6209,0.5919,,0.2085,0.66986564299424,,,,,,,,,,0.0,,0.0,0.0
Marion Military Institute,Marion,AL,2,1,,,,,,,,,,,,0.6737,26.0,1060.0,1060.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6005,0.1825,0.0979,0.0556,0.0079,0.0106,0.045,0.0,0.0,,,,,,,,,,,,,0.0,,18.0,11.0,7.0,13.0,6.0,,,,,,18120.0,8570.0,14570.0,,4378.0,5221.0,4496.0,0.6923,0.4377,,0.248,0.92075471698113,,,,,,,,,,0.621,,0.138,0.29600000000000004
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.0991,0.0,0.0,0.0,0.0991,0.009000000000000001,0.0,0.0,0.0045,0.0811,0.0135,0.0,0.009000000000000001,0.2838,0.0045,,0.0166,0.9668,0.0065,0.0006,0.0,0.0018,0.0071,0.0,0.0006,,,,,,,,,,,,,0.0533,,,,,,,263.0,50.0,44.0,17.0,6.0,20688.0,11014.0,11014.0,,5162.0,4938.0,4394.0,0.7634,0.8465,0.1534,,0.7317487266553399,0.6667,0.1429,1.0,,,0.0,1.0,,0.0,0.9168,,0.21899999999999997,0.195
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.8035,25.0,1054.0,1054.0,0.2,0.0,0.0,0.1,0.0133,0.0033,0.07,0.06,0.0,0.0,0.0233,0.0,0.03,0.18,0.0067,,0.6284,0.2322,0.0097,0.0091,0.0156,0.0006,0.0143,0.0227,0.0674,,,,,,,,,,,,,0.1647,,,,,,,45.0,32.0,34.0,42.0,25.0,28778.0,18080.0,18080.0,,10350.0,6510.0,5218.0,1.0,0.5317,0.4266,,0.5632754342431701,0.4269,0.4737,0.5,1.0,0.4,,,0.4286,0.3077,0.8206,,0.024,0.055
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.7772,26.0,1070.0,1070.0,0.0882,0.0,0.0,0.0,0.0353,0.0327,0.0,0.0,0.0025,0.0605,0.0453,0.0,0.1889,0.1209,0.0504,,0.7276,0.1364,0.0282,0.0054,0.0054,0.0,0.0155,0.0174,0.0641,,,,,,,,,,,,,0.1055,,109.0,52.0,50.0,58.0,43.0,,,,,,18858.0,9280.0,18070.0,,6483.0,6996.0,6786.0,0.6609,0.4111,0.4701,,0.74653739612188,0.456,0.4844,0.8,0.1667,0.6667,,,1.0,0.5263,0.5873,,0.071,0.114
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0,0.111,0.0,,0.8502,0.1065,0.0266,0.0037,0.0062,0.0006,0.0046,0.0003,0.0012,,,,,,,,,,,,,0.4076,,418.0,93.0,67.0,24.0,8.0,,,,,,8783.0,4080.0,7350.0,,1689.0,4623.0,6029.0,0.5061,0.5413,,0.1121,0.6837121212121201,,,,,,,,,,0.2732,,0.188,0.28600000000000003
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,0.8847,24.0,990.0,990.0,0.1201,0.0,0.0,0.0,0.0319,0.0021,0.0,0.0,0.0255,0.0308,0.0765,0.0,0.0425,0.1955,0.0287,,0.7384,0.1352,0.0211,0.0044,0.0093,0.001,0.0147,0.0426,0.0332,,,,,,,,,,,,,0.138,,305.0,223.0,82.0,26.0,1.0,,,,,,13940.0,6528.0,11856.0,,6051.0,6627.0,7209.0,0.9963,0.3782,0.3229,,0.6295413936867099,0.3891,0.2101,0.2222,0.4,0.2667,,,0.1714,0.3913,0.6008,,0.10099999999999999,0.166
