name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Lawson State Community College-Bessemer Campus,Bessemer,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0405,0.1865,0.0,,,,,,,,,0.0,0.019,0.4867,0.479,0.0048,0.0048,0.0057,,,,,,,,0.5105,,,,,,,,,,,,,2199.0,3881.0,,1044.0,3928.0,4216.0,0.4074,,,0.3145,,,,,,,,,,,,0.5329,0.0,
Birmingham Southern College,Birmingham,AL,3,2,,,,,,,,,,,,0.8852,30.0,1208.0,1208.0,0.064,0.0067,0.0,0.0,0.0741,0.0168,0.0168,0.0,0.0,0.0,0.0707,0.0,0.0976,0.2828,0.0269,,,,,,,,,0.0046,0.0008,0.9033,0.0583,0.0207,0.0031,0.0092,,,,,,,,0.0207,,,,,,,,,,,,,18530.0,18530.0,,,,6111.0,0.6507,,0.7555,,,,,,,,,,0.25,,,0.0207,0.022000000000000002,
Shelton State Community College-C A Fredd Campus,Tuscaloosa,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,,,,,,,,,0.0,0.0138,0.4464,0.5329,0.0035,0.0035,0.0,,,,,,,,0.2907,,,,,,,,,,,,,2280.0,4080.0,,4771.0,2481.0,5155.0,1.0,,,0.5652,,,,,,,,,,,,0.38,0.0,
Chattahoochee Valley Community College,Phenix City,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,,0.0,0.0132,0.5075,0.4434,0.0072,0.0018,0.0269,,,,,,,,0.4315,,,,,,,,,,,,,2316.0,3948.0,,1081.0,1635.0,4827.0,0.2314,,,0.1417,,,,,,,,,,,,0.4529,0.0,
Concordia College Alabama,Selma,AL,3,2,,,,,,,,,,,,,,,,0.2281,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.0,,,,,,,,,0.0423,0.0,0.0435,0.9142,0.0,0.0,0.0,,,,,,,,0.168,,,,,,,,,,,,,6104.0,6104.0,,4588.0,4409.0,4598.0,1.0,,0.1636,,,,,,,,,,1.0,,,0.4971,0.0,
LURLEEN B WALLACE COMMUNITY COLLEGE-MACARTHUR CAMP,OPP,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.1369,0.0,,,,,,,,,0.0,0.0021,0.7832,0.2042,0.0021,0.0021,0.0063,,,,,,,,0.2653,,,,,,,,,,,,,2520.0,4560.0,,874.0,5379.0,4777.0,0.7742,,,0.4324,,,,,,,,,,,,0.4758,0.0,
South University-Montgomery,Montgomery,AL,2,3,,,,,,,,,,,,1.0,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,,,,,,,,,0.0,0.0028,0.259,0.7245,0.011000000000000001,0.0,0.0028,,,,,,,,0.3912,,,,,,,,,,,,,10185.0,10185.0,,11066.0,2166.0,3081.0,0.3871,,0.2174,,,,,,,,,,,,,0.5482,0.064,
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0202,0.5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.1313,0.0,,,,,,,,,0.0,0.0261,0.6856,0.2059,0.0277,0.0138,0.040999999999999995,,,,,,,,0.3787,,,,,,,,,,,,,2520.0,4560.0,,1282.0,3107.0,4701.0,0.2707,,,0.1747,,,,,,,,,,,,0.4226,0.11,
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0346,0.5132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0896,0.0,,,,,,,,,0.0,0.0048,0.8428,0.1291,0.0048,0.0123,0.0061,,,,,,,,0.1629,,,,,,,,,,,,,2088.0,3720.0,,1390.0,2258.0,4815.0,0.3899,,,0.1601,,,,,,,,,,,,0.2954,0.043,
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,0.5524,,,,0.0135,0.0,0.0241,0.0617,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0015,0.6887,0.0,,,,,,,,,0.0069,0.0138,0.5276,0.4224,0.0103,0.0069,0.0121,,,,,,,,0.3207,,,,,,,,,,,,,9750.0,9750.0,,5131.0,3075.0,4254.0,1.0,,0.377,,,,,,,,,,,,,0.5836,0.047,
FAULKNER UNIVERSITY-BIRMINGHAM,BIRMINGHAM,AL,3,2,,,,,,,,,,,,1.0,,,,0.0135,0.0,0.0241,0.0617,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0015,0.6887,0.0,,,,,,,,,0.0018,0.009000000000000001,0.5396,0.4406,0.0,0.0054,0.0036,,,,,,,,0.3004,,,,,,,,,,,,,4860.0,4860.0,,5124.0,3071.0,5289.0,0.9286,,,0.3585,,,,,,,,,,,,0.5819,0.047,
FAULKNER UNIVERSITY,HUNTSVILLE,AL,3,2,,,,,,,,,,,,0.9167,,,,0.0135,0.0,0.0241,0.0617,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0015,0.6887,0.0,,,,,,,,,0.0018,0.009000000000000001,0.5396,0.4406,0.0,0.0054,0.0036,,,,,,,,0.3004,,,,,,,,,,,,,4380.0,4380.0,,5124.0,3071.0,5289.0,0.9286,,,0.3585,,,,,,,,,,,,0.5819,0.047,
Gadsden Business College,Rainbow City,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429,0.0,,,,,,,,,0.0,0.0,0.7020000000000001,0.298,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,6830.0,6830.0,,4516.0,4437.0,,1.0,,,0.8074,,,,,,,,,,,,0.7,0.183,
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0132,0.1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469,0.0,0.1215,0.0,,,,,,,,,0.0327,0.0092,0.7543,0.1858,0.0031,0.0051,0.0099,,,,,,,,0.4444,,,,,,,,,,,,,2520.0,4560.0,,2900.0,5698.0,4750.0,0.3645,,,0.1901,,,,,,,,,,,,0.3765,0.0,
GADSDEN BUSINESS COLLEGE-ANNISTON,ANNISTON,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,,,,,,,,,0.0,0.0,0.7047,0.2953,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,7130.0,4516.0,4437.0,,1.0,,,0.8,,,,,,,,,,,,0.7,0.183,
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594,0.0,0.0885,0.0,,,,,,,,,0.0,0.0087,0.6883,0.2738,0.0123,0.005,0.012,,,,,,,,0.3994,,,,,,,,,,,,,2340.0,4260.0,,1241.0,2364.0,4632.0,0.5062,,,0.1921,,,,,,,,,,,,0.4547,0.1,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0062,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745,0.0,,,,,,,,,0.0026,0.0,0.9466,0.0336,0.0026,0.0047,0.0099,,,,,,,,0.4056,,,,,,,,,,,,,2520.0,4560.0,,1540.0,2390.0,4464.0,0.2824,,,0.4748,,,,,,,,,,,,0.3868,0.0,
George C Wallace State Community College-Selma,Selma,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651,0.0,0.2222,0.0,,,,,,,,,0.0,0.001,0.4174,0.5774,0.0016,0.0005,0.0021,,,,,,,,0.4372,,,,,,,,,,,,,2280.0,4320.0,,927.0,3314.0,4336.0,0.4369,,,0.1254,,,,,,,,,,,,0.3794,0.0,
GADSDEN STATE COMMUNITY COLLEGE-AYERS CAMPUS,ANNISTON,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234,0.0,0.1406,0.0,,,,,,,,,0.0321,0.0089,0.7559,0.1863,0.0024,0.0048,0.0096,,,,,,,,0.4424,,,,,,,,,,,,,2520.0,4560.0,,1128.0,2216.0,4750.0,0.3645,,,0.374,,,,,,,,,,,,0.3766,,
Herzing University-Birmingham,Birmingham,AL,2,3,,,,,,,,,,,,0.5987,,,,0.0,0.3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,,,,,,,,,0.0,0.0,0.4603,0.5257,0.0023,0.0023,0.0093,,,,,,,,0.3551,,,,,,,,,,,,,8080.0,8080.0,,7388.0,2681.0,3544.0,0.2963,,0.5652,,,,,,,,,,,1.0,,0.5678,0.10300000000000001,
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.5848,25.0,1076.0,1076.0,0.0412,0.0,0.0,0.0206,0.0825,0.0206,0.0619,0.0,0.0309,0.0,0.0412,0.0,0.0825,0.1649,0.0309,,,,,,,,,0.0319,0.0198,0.8267,0.0957,0.0076,0.0106,0.0076,,,,,,,,0.040999999999999995,,,,,,,,,,,,,14560.0,14560.0,,6679.0,8052.0,4948.0,0.5246,,0.5707,,,,,,,,,,0.0,,,0.0652,0.055,
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0948,0.0345,0.7328,0.1121,0.0,0.0,0.0259,,,,,,,,0.5603,,,,,,,,,,,,,6456.0,6456.0,,7383.0,6470.0,3473.0,1.0,,0.5455,,,,,,,,,,1.0,,,0.7273,0.075,
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0,0.0763,0.0,,,,,,,,,0.0,0.0191,0.4008,0.5662,0.0076,0.0013,0.0051,,,,,,,,0.4135,,,,,,,,,,,,,2040.0,4080.0,,1008.0,2874.0,4367.0,0.3026,,,0.3053,,,,,,,,,,,,0.5535,0.0,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.8923,22.0,931.0,931.0,0.3193,0.0,0.0,0.0076,0.0201,0.0048,0.0,0.0,0.0019,0.0478,0.0545,0.0,0.0402,0.1558,0.0076,,,,,,,,,0.0112,0.0235,0.7275,0.21100000000000002,0.01,0.0069,0.0099,,,,,,,,0.2083,,,,,,,,,,,,,3540.0,7080.0,,3333.0,3917.0,5448.0,0.6759,,0.3665,,,,,,,,,,0.5185,0.25,,0.2751,0.073,
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662,0.0,0.0397,0.0,,,,,,,,,0.0,0.0488,0.5988,0.3137,0.0054,0.0263,0.006999999999999999,,,,,,,,0.3091,,,,,,,,,,,,,2528.0,4568.0,,952.0,4563.0,4869.0,0.4175,,,0.1336,,,,,,,,,,,,0.4792,0.0,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2254,0.0,,,,,,,,,0.0268,0.0108,0.7351,0.2,0.0146,0.0028,0.0099,,,,,,,,0.565,,,,,,,,,,,,,2016.0,3648.0,,1838.0,2277.0,4752.0,0.2488,,,0.0751,,,,,,,,,,,,0.3666,0.08,
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0135,0.3215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.0196,0.0233,0.0,,,,,,,,,0.0,0.0105,0.7458,0.1809,0.0174,0.0323,0.0131,,,,,,,,0.6,,,,,,,,,,,,,2520.0,5040.0,,1608.0,2272.0,4958.0,0.2816,,,0.0815,,,,,,,,,,,,0.4088,0.12300000000000001,
H COUNCILL TRENHOLM STATE TECHNICAL COLLEGE-PATTER,MONTGOMERY,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562,0.0,0.0237,0.0,,,,,,,,,0.0,0.0127,0.4125,0.5546,0.0106,0.0021,0.0074,,,,,,,,0.5122,,,,,,,,,,,,,2520.0,4560.0,,1038.0,3457.0,4813.0,0.6604,,,0.3775,,,,,,,,,,,,0.5345,0.0,
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.7823,27.0,1075.0,1075.0,0.16,0.0,0.0,0.0,0.2,0.0,0.0,0.08,0.04,0.0,0.02,0.0,0.04,0.14,0.04,,,,,,,,,0.0082,0.0027,0.8033,0.1475,0.0164,0.0082,0.0137,,,,,,,,0.1503,,,,,,,,,,,,,8550.0,8550.0,,6313.0,7376.0,4264.0,0.8929,,0.439,,,,,,,,,,0.0,,,0.2575,0.068,
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0997,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.1969,0.0,0.0639,0.0,,,,,,,,,0.0,0.0016,0.0267,0.9684,0.0016,0.0004,0.0012,,,,,,,,0.3399,,,,,,,,,,,,,3180.0,6360.0,,911.0,3051.0,4622.0,0.4444,,,0.2114,,,,,,,,,,,,0.4373,0.0,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.7836,22.0,910.0,910.0,0.2537,0.0,0.0,0.0,0.0699,0.0257,0.0,0.0,0.0184,0.0,0.0331,0.0,0.0,0.1875,0.0515,,,,,,,,,0.0113,0.0,0.5664,0.4116,0.0047,0.0018,0.0042,,,,,,,,0.0973,,,,,,,,,,,,,3710.0,6950.0,,3317.0,4493.0,4663.0,1.0,,0.2747,,,,,,,,,,,,,0.1814,0.106,
Lurleen B Wallace Community College,Andalusia,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.0,,,,,,,,,0.0,0.0108,0.7656,0.2103,0.0024,0.0036,0.0072,,,,,,,,0.2404,,,,,,,,,,,,,2040.0,4080.0,,1008.0,3307.0,4549.0,1.0,,,0.1772,,,,,,,,,,,,0.2444,0.0,
Marion Military Institute,Marion,AL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0289,0.0,0.7572,0.0983,0.0289,0.0173,0.0694,,,,,,,,0.0,,,,,,,,,,,,,11430.0,12430.0,,26301.0,6616.0,3148.0,0.5667,,,0.3664,,,,,,,,,,,,,0.09300000000000001,
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.1863,0.0,0.0,0.0,0.0441,0.0,0.0,0.0,0.0049,0.0931,0.0441,0.0,0.0,0.3971,0.0,,,,,,,,,0.0,0.0066,0.0096,0.9837,0.0,0.0,0.0,,,,,,,,0.0663,,,,,,,,,,,,,5508.0,5508.0,,6877.0,4658.0,3267.0,0.6763,,0.7086,,,,,,,,,,,,,0.2108,0.076,
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.9106,22.0,950.0,950.0,0.1884,0.0,0.0,0.0551,0.0116,0.0,0.0783,0.0,0.0029,0.0,0.0319,0.0,0.0116,0.0841,0.0116,,,,,,,,,0.0186,0.1096,0.6132,0.2263,0.0036,0.021,0.0078,,,,,,,,0.2695,,,,,,,,,,,,,9270.0,9270.0,,6370.0,4662.0,4028.0,0.5867,,0.4208,,,,,,,,,,0.2143,0.0,,0.3749,0.043,
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.7586,24.0,1010.0,1010.0,0.1036,0.0,0.0,0.0,0.0465,0.0085,0.0,0.0,0.0148,0.0275,0.0846,0.0,0.1099,0.1416,0.0613,,,,,,,,,0.0166,0.0185,0.8163,0.1233,0.0081,0.0062,0.0112,,,,,,,,0.0963,,,,,,,,,,,,,3866.0,7466.0,,3400.0,4117.0,4827.0,0.7196,,0.4212,,,,,,,,,,0.5556,0.0,,0.1237,0.038,
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0,0.0947,0.0,,,,,,,,,0.0009,0.0018,0.8384,0.1376,0.003,0.0134,0.0049,,,,,,,,0.3905,,,,,,,,,,,,,2520.0,4560.0,,1773.0,2537.0,4781.0,0.2778,,,0.1913,,,,,,,,,,,,0.3949,0.155,
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,0.7939,24.0,988.0,988.0,0.1522,0.0,0.0,0.0025,0.039,0.0075,0.0,0.0,0.0201,0.0491,0.0327,0.0,0.0302,0.2918,0.0226,,,,,,,,,0.033,0.0662,0.7656,0.0997,0.0063,0.0193,0.0098,,,,,,,,0.1136,,,,,,,,,,,,,3490.0,6538.0,,3250.0,3815.0,5285.0,1.0,,0.3795,,,,,,,,,,,0.0,,0.2066,0.086,
