name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Chattahoochee Valley Community College,Phenix City,AL,2,1,41.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.1504,0.0,,0.4662,0.4393,0.0453,0.0109,0.0038,0.0057,0.0166,0.0,0.0121,,,,,,,,,,,,,0.3914,,158.0,43.0,20.0,17.0,4.0,,,,,,6920.0,4380.0,7830.0,,1829.0,4279.0,5906.0,0.2992,0.605,,0.1538,0.4657,,,,,,,,,,0.3058,0.3604,,0.159
Concordia College Alabama,Selma,AL,2,2,32.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034,,,,0.1765,0.0,0.0,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3725,0.0,,0.0317,0.9077,0.0317,0.0026,0.0,0.0,0.0,0.0264,0.0,,,,,,,,,,,,,0.0923,,,,,,,114.0,36.0,24.0,2.0,0.0,27036.0,10320.0,10320.0,,11534.0,10240.0,5605.0,0.377,0.9048,0.2101,,0.6601,0.0,0.2286,0.0,0.0,,,,0.2,0.0,0.9249,0.1294,,0.31
South University-Montgomery,Montgomery,AL,3,3,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826,0.0,,0.3283,0.5913,0.0217,0.0152,0.0109,0.0087,0.0,0.0022,0.0217,,,,,,,,,,,,,0.2674,,,,,,,23.0,5.0,2.0,1.0,0.0,27628.0,16761.0,16761.0,,14158.0,6531.0,4446.0,0.2125,0.6922,0.069,,0.2313,0.1538,0.0233,0.0,,1.0,,,,,0.7304,0.6109,,0.158
Enterprise State Community College,Enterprise,AL,2,1,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0162,0.3927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,,0.6296,0.2435,0.0582,0.0216,0.0046,0.0033,0.0334,0.0007,0.0052,,,,,,,,,,,,,0.4071,,132.0,43.0,29.0,13.0,9.0,,,,,,9345.0,4320.0,7770.0,,2188.0,5766.0,6300.0,0.3803,0.4928,,0.1267,0.514,,,,,,,,,,0.2128,0.2896,,0.203
James H Faulkner State Community College,Bay Minette,AL,2,1,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0117,0.4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0233,0.1184,0.0,,0.6921,0.2246,0.0341,0.0089,0.0185,0.0018,0.0165,0.0016,0.0018,,,,,,,,,,,,,0.4085,,359.0,129.0,96.0,95.0,51.0,,,,,,11578.0,4320.0,7770.0,,2556.0,4279.0,5988.0,0.6123,0.4634,,0.1194,0.5904,,,,,,,,,,0.5107,0.2598,,0.19
Faulkner University,Montgomery,AL,3,2,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573,24.0,985.0,985.0,0.0412,0.0,0.015,0.03,0.0112,0.0037,0.0,0.0094,0.0,0.0,0.0075,0.0,0.0225,0.5768,0.0037,,0.3996,0.5079,0.0241,0.0026,0.0061,0.0026,0.0193,0.0215,0.0162,,,,,,,,,,,,,0.2244,,,,,,,155.0,59.0,71.0,41.0,34.0,30539.0,19280.0,19280.0,,11020.0,5678.0,5973.0,0.4542,0.5596,0.2109,,0.3599,0.2356,0.1356,0.4,0.0,,,,0.2857,0.1,0.7105,0.4353,,0.095
Gadsden State Community College,Gadsden,AL,1,1,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0163,0.1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.0683,0.0,,0.6978,0.1968,0.0308,0.0046,0.0113,0.0011,0.0269,0.0212,0.0095,,,,,,,,,,,,,0.4526,,652.0,29.0,21.0,0.0,0.0,,,,,,9607.0,3216.0,5976.0,,990.0,6086.0,6046.0,0.4917,0.5604,,0.1964,0.6247,,,,,,,,,,0.0,0.332,,
New Beginning College of Cosmetology,Albertville,AL,1,3,32.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8791,0.022000000000000002,0.0989,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0879,,,,,,,46.0,9.0,4.0,0.0,0.0,,,,10050.0,6329.0,1682.0,,,0.6707,,0.7,0.963,,,,,,,,,,0.5749,0.2747,,0.055
George C Wallace State Community College-Dothan,Dothan,AL,2,1,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638,0.0,0.0253,0.0,,0.6348,0.3094,0.0268,0.0065,0.0055,0.0017,0.0134,0.0,0.0019,,,,,,,,,,,,,0.4862,,433.0,103.0,35.0,0.0,0.0,,,,,,8899.0,4260.0,7710.0,,2034.0,5557.0,5665.0,0.5752,0.5398,,0.2,0.5677,,,,,,,,,,0.0,0.3422,,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0109,0.2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.0318,0.0,,0.8486,0.0631,0.038,0.0073,0.0097,0.0,0.0,0.0075,0.0259,,,,,,,,,,,,,0.4626,,560.0,34.0,42.0,26.0,16.0,,,,,,11483.0,4320.0,7770.0,,2884.0,4976.0,5959.0,0.3325,0.4982,,0.3457,0.5985,,,,,,,,,,0.3915,0.2671,,0.18899999999999997
George C Wallace State Community College-Selma,Selma,AL,2,1,32.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385,0.0,0.0554,0.0,,0.1902,0.7628,0.0072,0.0029,0.0022,0.0,0.0043,0.0051,0.0253,,,,,,,,,,,,,0.3637,,328.0,9.0,2.0,0.0,0.0,,,,,,14195.0,4020.0,7470.0,,1315.0,5384.0,5232.0,0.552,0.7398,,0.1721,0.6667,,,,,,,,,,0.0,0.2753,,
Herzing University-Birmingham,Birmingham,AL,1,3,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562,0.0,,0.3722,0.5083,0.0333,0.0,0.0028,0.0056,0.0444,0.0,0.0333,,,,,,,,,,,,,0.4972,,,,,,,18.0,5.0,3.0,1.0,0.0,26546.0,13090.0,13090.0,,11985.0,5668.0,5206.0,0.3,0.5927,0.4194,,0.16899999999999998,0.7273,0.25,,,,,,,,0.7219,0.7147,,0.11699999999999999
Huntingdon College,Montgomery,AL,3,2,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769,23.0,992.0,992.0,0.1039,0.0,0.0,0.0,0.0823,0.0173,0.0173,0.0087,0.0303,0.0,0.013000000000000001,0.0,0.0303,0.4848,0.0216,,0.631,0.2164,0.0345,0.006,0.0095,0.0009,0.031,0.0017,0.069,,,,,,,,,,,,,0.2293,,,,,,,42.0,35.0,26.0,20.0,44.0,33434.0,25050.0,25050.0,,10321.0,6173.0,5911.0,0.43200000000000005,0.4207,0.4135,,0.6545,0.4083,0.4222,0.3,,,0.0,1.0,0.0,0.5,0.6862,0.2196,,0.138
Heritage Christian University,Florence,AL,3,2,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,17.0,848.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7586,0.1552,0.0172,0.0,0.0345,0.0,0.0172,0.0172,0.0,,,,,,,,,,,,,0.4655,,,,,,,1.0,1.0,0.0,0.0,0.0,19530.0,9792.0,9792.0,,10569.0,9079.0,3439.0,1.0,0.5806,0.0,,0.3,0.0,,,,,,,,,0.3226,0.5862,,0.098
J F Drake State Community and Technical College,Huntsville,AL,2,1,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.0,0.1746,0.0,,0.3671,0.5561,0.0195,0.0073,0.0134,0.0,0.0207,0.0098,0.0061,,,,,,,,,,,,,0.41100000000000003,,114.0,5.0,6.0,0.0,0.0,,,,,,12168.0,4290.0,7740.0,,1471.0,5328.0,5499.0,0.4697,0.693,,0.1301,0.4537,,,,,,,,,,0.0,0.4769,,
Jacksonville State University,Jacksonville,AL,3,1,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6665,26.0,1062.0,1062.0,0.0663,0.0,0.0,0.0565,0.0444,0.0075,0.0,0.0,0.0128,0.0587,0.0294,0.0,0.0444,0.1295,0.0203,,0.6981,0.2214,0.0124,0.0059,0.0075,0.0006,0.0,0.026000000000000002,0.0281,,,,,,,,,,,,,0.1857,,302.0,142.0,130.0,135.0,79.0,,,,,,20030.0,7500.0,14700.0,,6218.0,7201.0,6795.0,0.6952,0.4308,0.3107,,0.6524,0.3652,0.2242,0.2667,0.1667,0.4,,,0.6296,0.3043,0.6746,0.1814,,0.11599999999999999
Jefferson Davis Community College,Brewton,AL,2,1,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.0,,0.5647,0.3098,0.0068,0.0203,0.0193,0.0,0.0145,0.0,0.0647,,,,,,,,,,,,,0.41700000000000004,,122.0,0.0,0.0,0.0,0.0,,,,,,9175.0,4028.0,7478.0,,1151.0,5184.0,5724.0,0.4795,0.5516,,0.3029,0.6787,,,,,,,,,,0.0,0.3843,,
Jefferson State Community College,Birmingham,AL,2,1,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2165,0.0,,0.6708,0.2187,0.0377,0.0191,0.0031,0.0011,0.0285,0.0207,0.0004,,,,,,,,,,,,,0.6173,,370.0,107.0,115.0,65.0,38.0,,,,,,13311.0,4380.0,7830.0,,2814.0,4827.0,6148.0,0.3196,0.3329,,0.0753,0.4111,,,,,,,,,,0.2156,0.3118,,0.126
John C Calhoun State Community College,Tanner,AL,2,1,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0146,0.0293,0.0,,0.6595,0.1864,0.0461,0.0296,0.0161,0.0004,0.0424,0.0075,0.0121,,,,,,,,,,,,,0.5793,,440.0,143.0,97.0,67.0,35.0,,,,,,9835.0,4320.0,7770.0,,3114.0,4041.0,6156.0,0.2874,0.3909,,0.1545,0.4787,,,,,,,,,,0.2877,0.3488,,0.16899999999999998
Judson College,Marion,AL,3,2,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6292,25.0,1031.0,1031.0,0.0615,0.0,0.0,0.0,0.1231,0.0,0.0308,0.0,0.0462,0.0308,0.0154,0.0,0.1077,0.0615,0.0462,,0.7802,0.1555,0.008,0.0054,0.0054,0.0027,0.0134,0.0188,0.0107,,,,,,,,,,,,,0.3324,,,,,,,24.0,13.0,10.0,10.0,4.0,29742.0,16868.0,16868.0,,7775.0,9631.0,5545.0,0.5789,0.5635,0.4118,,0.75,0.4035,0.4286,0.6667,0.0,,,,,,0.6614,0.3422,,0.091
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.2226,0.0,0.0,0.0,0.0,0.0,0.0034,0.0034,0.0462,0.0325,0.0856,0.0,,0.1532,0.8149,0.011000000000000001,0.0067,0.0023,0.0013,0.0073,0.0017,0.0017,,,,,,,,,,,,,0.4163,,439.0,102.0,20.0,1.0,0.0,,,,,,13595.0,4320.0,7770.0,,1219.0,6119.0,5793.0,0.4265,0.7068,,0.1329,0.542,,,,,,,,,,0.0,0.3496,,
University of West Alabama,Livingston,AL,3,1,43.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7347,21.0,930.0,930.0,0.1878,0.0,0.0,0.0,0.0776,0.0286,0.0,0.0,0.0163,0.0,0.0204,0.0,0.0,0.2286,0.0245,,0.4511,0.4004,0.0225,0.0026,0.0016,0.0016,0.0183,0.0633,0.0387,,,,,,,,,,,,,0.1093,,103.0,25.0,44.0,53.0,41.0,,,,,,17848.0,8734.0,15878.0,,8069.0,5557.0,5938.0,0.5333,0.5343,0.2883,,0.6435,0.3597,0.2109,0.6667,,0.0,,0.0,,,0.6826,0.1436,,0.087
Lurleen B Wallace Community College,Andalusia,AL,2,1,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,,0.6990000000000001,0.267,0.0113,0.0035,0.0057,0.0,0.0135,0.0,0.0,,,,,,,,,,,,,0.2691,,319.0,0.0,0.0,0.0,0.0,,,,,,12603.0,4320.0,7770.0,,1709.0,6256.0,5797.0,0.5318,0.5704,,0.2722,0.7041,,,,,,,,,,0.0,0.1917,,
Marion Military Institute,Marion,AL,2,1,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918,26.0,1061.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6067,0.2089,0.0911,0.0222,0.0067,0.0044,0.0489,0.0,0.0111,,,,,,,,,,,,,0.0022,,23.0,10.0,21.0,14.0,15.0,,,,,,16328.0,8778.0,14778.0,,2795.0,4943.0,5886.0,0.8696,0.426,,0.2992,0.9322,,,,,,,,,,0.6036,0.0131,,0.177
Miles College,Fairfield,AL,3,2,21.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0409,0.0,0.0,0.0,0.0864,0.0045,0.0,0.0,0.0091,0.0955,0.0182,0.0,0.0364,0.2545,0.0364,,0.0161,0.9674,0.0075,0.0005,0.0,0.0,0.0075,0.0,0.0011,,,,,,,,,,,,,0.0353,,,,,,,336.0,75.0,35.0,15.0,16.0,22168.0,11604.0,11604.0,,4787.0,4653.0,4337.0,0.7937,0.853,0.2015,,0.7085,0.3333,0.2037,0.0,,,0.0,0.0,,,0.9108,0.1447,,0.147
