name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Birmingham Southern College,Birmingham,AL,3,2,,,,,,,,,,,,0.6422,29.0,1177.0,1177.0,0.0731,0.0033,0.0,0.0,0.113,0.0365,0.0365,0.0,0.0399,0.0,0.0598,0.0,0.1462,0.2226,0.0498,,0.8103,0.094,0.0305,0.039,0.0102,0.0,0.0076,0.0,0.0085,,,,,,,,,,,,,0.0119,,,,,,,34.0,21.0,38.0,30.0,61.0,44167.0,30690.0,30690.0,,11928.0,9990.0,7513.0,0.6479,0.2124,0.6192,,0.9295039164490799,0.6438,0.3571,0.4286,0.8182,0.5,,0.8,,0.6667,0.4877,0.0152,,0.099
Chattahoochee Valley Community College,Phenix City,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.1026,0.0,,0.4675,0.4409,0.0379,0.0136,0.0034,0.0028,0.0107,0.0,0.0232,,,,,,,,,,,,,0.4059,,181.0,54.0,24.0,13.0,7.0,,,,,,6800.0,4260.0,7590.0,,2056.0,4459.0,5749.0,0.2903,0.6116,,0.1341,0.44459279038718,,,,,,,,,,0.1948,0.3876,,0.149
Concordia College Alabama,Selma,AL,3,2,,,,,,,,,,,,,,,,0.3457,0.0,0.0,0.4815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728,0.0,,0.0115,0.9388,0.0134,0.0038,0.0,0.0,0.0,0.0325,0.0,,,,,,,,,,,,,0.0631,,,,,,,102.0,19.0,29.0,6.0,0.0,17655.0,8090.0,8090.0,,6023.0,6652.0,5720.0,0.5833,0.8363,0.2115,,0.7696335078534,0.0,0.1944,1.0,,,,,0.5714,,0.91,0.2367,,0.267
South University-Montgomery,Montgomery,AL,2,3,,,,,,,,,,,,0.4366,,,,0.0,0.0,0.0662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544,0.0,,0.2988,0.6628,0.0117,0.0033,0.0083,0.0033,0.0,0.0,0.0117,,,,,,,,,,,,,0.4808,,,,,,,35.0,10.0,1.0,1.0,2.0,28525.0,16360.0,16360.0,,14726.0,4728.0,4566.0,0.1667,0.7131,0.0784,,0.14438502673796,0.1538,0.0541,,0.0,,,,,,0.7543,0.5726,,0.231
Enterprise State Community College,Enterprise,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0021,0.1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533,0.0,,0.6411,0.2661,0.0444,0.0166,0.0055,0.0015,0.0176,0.0015,0.0055,,,,,,,,,,,,,0.3538,,130.0,40.0,20.0,5.0,3.0,,,,,,10193.0,3780.0,6888.0,,2129.0,5930.0,6257.0,0.426,0.5121,,0.1288,0.45760430686406,,,,,,,,,,0.2673,0.3399,,0.25
James H Faulkner State Community College,Bay Minette,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0128,0.4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.1047,0.0,,0.7104,0.2176,0.0263,0.0072,0.0187,0.0012,0.0163,0.0007,0.0017,,,,,,,,,,,,,0.3867,,407.0,124.0,97.0,53.0,26.0,,,,,,11921.0,4200.0,7530.0,,2187.0,4101.0,6116.0,0.5625,0.4885,,0.0997,0.60358342665173,,,,,,,,,,0.4042,0.2909,,0.162
Faulkner University,Montgomery,AL,3,2,,,,,,,,,,,,,,,,0.0315,0.0,0.013999999999999999,0.0158,0.0018,0.0035,0.0,0.0105,0.0,0.0,0.0035,0.0,0.0053,0.6655,0.006999999999999999,,0.3919,0.5254,0.0178,0.0047,0.0064,0.0034,0.0119,0.0191,0.0195,,,,,,,,,,,,,0.2354,,,,,,,110.0,46.0,54.0,36.0,34.0,28485.0,18230.0,18230.0,,10997.0,5382.0,6657.0,0.4757,0.5816,0.2287,,0.37862796833772994,0.2488,0.2055,0.0,0.0,0.5,,,0.0,0.0,0.7427,0.4589,,0.12
Gadsden State Community College,Gadsden,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0298,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218,0.0,0.0677,0.0,,0.6792,0.21,0.0261,0.0055,0.0075,0.0015,0.019,0.0135,0.0378,,,,,,,,,,,,,0.4345,,649.0,34.0,13.0,1.0,0.0,,,,,,10247.0,3900.0,7230.0,,1643.0,5876.0,5950.0,0.46299999999999997,0.6,,0.1445,0.64612775579423,,,,,,,,,,0.0,0.3733,,
New Beginning College of Cosmetology,Albertville,AL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9326,0.0337,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,54.0,7.0,6.0,4.0,1.0,,,,9150.0,6236.0,1764.0,,,0.4898,,0.7353,1.0,,,,,,,,,,0.4422,0.3933,,0.0
George C Wallace State Community College-Dothan,Dothan,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568,0.0,0.0284,0.0,,0.6306,0.3196,0.024,0.0058,0.0051,0.0019,0.0128,0.0,0.0002,,,,,,,,,,,,,0.4675,,408.0,97.0,28.0,0.0,1.0,,,,,,8140.0,3900.0,7230.0,,1927.0,5296.0,5544.0,0.614,0.5548,,0.149,0.60171919770773,,,,,,,,,,0.0,0.392,,
George C Wallace State Community College-Hanceville,Hanceville,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0119,0.2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.0368,0.0,,0.875,0.0593,0.0273,0.0043,0.0075,0.0002,0.0,0.0069,0.0194,,,,,,,,,,,,,0.4052,,540.0,36.0,36.0,31.0,9.0,,,,,,10822.0,4200.0,7530.0,,2707.0,5289.0,5843.0,0.4283,0.5017,,0.1952,0.6554898093359599,,,,,,,,,,0.4174,0.3229,,0.213
George C Wallace State Community College-Selma,Selma,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057,0.0,0.1032,0.0,,0.2163,0.7594,0.0062,0.0069,0.0037,0.0019,0.0044,0.0006,0.0006,,,,,,,,,,,,,0.3348,,264.0,27.0,6.0,0.0,0.0,,,,,,14835.0,3900.0,7230.0,,1312.0,5581.0,5809.0,0.5564,0.7687,,0.2482,0.63310580204778,,,,,,,,,,0.0,0.3318,,
Herzing University-Birmingham,Birmingham,AL,1,3,,,,,,,,,,,,0.7234,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0543,0.0,,0.3491,0.5881,0.0063,0.0094,0.0,0.0,0.0314,0.0,0.0157,,,,,,,,,,,,,0.4969,,,,,,,17.0,4.0,3.0,2.0,0.0,26656.0,11150.0,11150.0,,8048.0,6942.0,5645.0,0.3077,0.6373,0.1778,,0.21551724137931,0.3636,0.069,0.0,,,,0.0,,0.6667,0.7153,0.7813,,0.16899999999999998
Huntingdon College,Montgomery,AL,3,2,,,,,,,,,,,,0.6279,24.0,999.0,999.0,0.0553,0.0,0.0,0.0,0.0968,0.0046,0.0323,0.0184,0.0276,0.0,0.0138,0.0,0.0184,0.4977,0.0461,,0.5845,0.1918,0.02,0.0091,0.0064,0.0018,0.0273,0.0027,0.1564,,,,,,,,,,,,,0.1836,,,,,,,64.0,37.0,36.0,60.0,36.0,31433.0,23500.0,23500.0,,9074.0,6571.0,6027.0,0.4083,0.4302,0.4319,,0.83653846153846,0.4279,0.4773,0.0,0.0,,0.0,,1.0,0.5,0.7227,0.1937,,0.105
Heritage Christian University,Florence,AL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7313,0.1194,0.0448,0.0,0.0,0.0149,0.0149,0.0299,0.0448,,,,,,,,,,,,,0.5224,,,,,,,1.0,0.0,0.0,0.0,0.0,21160.0,9792.0,9792.0,,10138.0,9356.0,5512.0,1.0,0.4839,0.0,,0.28,0.0,,,,,,,,,0.4839,0.5942,,0.133
J F Drake State Community and Technical College,Huntsville,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.1929,0.0,,0.3096,0.6231,0.025,0.0048,0.0067,0.0029,0.0202,0.0019,0.0058,,,,,,,,,,,,,0.3894,,94.0,10.0,4.0,0.0,0.0,,,,,,12217.0,3336.0,6000.0,,1348.0,5498.0,6947.0,0.37799999999999995,0.5873,,0.1535,0.31910112359549997,,,,,,,,,,0.0,0.4555,,
Jacksonville State University,Jacksonville,AL,3,1,,,,,,,,,,,,0.8326,26.0,1036.0,1036.0,0.1311,0.0,0.0,0.0396,0.0403,0.0103,0.0,0.0,0.0051,0.0733,0.0359,0.0,0.0366,0.1253,0.0271,,0.6655,0.2628,0.0133,0.0053,0.0058,0.0006,0.0,0.0221,0.0246,,,,,,,,,,,,,0.2128,,406.0,163.0,126.0,117.0,79.0,,,,,,19202.0,7092.0,13884.0,,6192.0,6949.0,6857.0,0.6516,0.4613,0.3083,,0.63727678571428,0.3507,0.2457,0.3333,0.2857,0.6,,,0.7391,0.2252,0.6811,0.22,,0.113
Jefferson Davis Community College,Brewton,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0,0.0,0.0,,0.5853,0.297,0.0116,0.0183,0.0289,0.0,0.0135,0.0,0.0453,,,,,,,,,,,,,0.4089,,99.0,22.0,11.0,1.0,0.0,,,,,,9149.0,3908.0,7238.0,,1084.0,5655.0,5636.0,0.5,0.5283,,0.2955,0.5734265734265699,,,,,,,,,,0.0,0.406,,
Jefferson State Community College,Birmingham,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21100000000000002,0.0,,0.6894,0.2171,0.0388,0.0169,0.0031,0.0008,0.0259,0.0079,0.0001,,,,,,,,,,,,,0.6182,,447.0,120.0,71.0,50.0,22.0,,,,,,12943.0,4260.0,7590.0,,2670.0,4576.0,6079.0,0.3348,0.3579,,0.0653,0.40609332819127997,,,,,,,,,,0.2323,0.3671,,0.166
John C Calhoun State Community College,Tanner,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.018000000000000002,0.0129,0.0,,0.6627,0.1949,0.0396,0.0191,0.0195,0.0008,0.0363,0.004,0.0232,,,,,,,,,,,,,0.5785,,519.0,156.0,123.0,55.0,36.0,,,,,,9829.0,4140.0,7410.0,,2985.0,3720.0,6083.0,0.2998,0.4032,,0.1334,0.4195205479452,,,,,,,,,,0.2773,0.3688,,0.23399999999999999
Judson College,Marion,AL,3,2,,,,,,,,,,,,0.7388,24.0,1023.0,1023.0,0.069,0.0,0.0,0.0,0.0862,0.0172,0.0172,0.0,0.0172,0.0172,0.0172,0.0,0.0862,0.069,0.0,,0.7915,0.145,0.0151,0.0091,0.003,0.0,0.006,0.0091,0.0211,,,,,,,,,,,,,0.2115,,,,,,,29.0,14.0,9.0,9.0,7.0,27815.0,15630.0,15630.0,,7626.0,9293.0,5638.0,1.0,0.4788,0.4051,,0.62857142857142,0.4531,0.1,0.0,,,,1.0,,0.0,0.711,0.2622,,0.11699999999999999
Lawson State Community College-Birmingham Campus,Birmingham,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2249,0.0,0.0,0.0,0.0,0.0,0.008,0.0112,0.0622,0.0064,0.0909,0.0,,0.1448,0.7557,0.0104,0.0031,0.0014,0.0024,0.0083,0.001,0.0729,,,,,,,,,,,,,0.3825,,394.0,75.0,22.0,0.0,0.0,,,,,,12602.0,4230.0,7590.0,,1576.0,5705.0,6005.0,0.4093,0.6821,,0.1849,0.57522123893805,,,,,,,,,,0.0,0.4089,,
University of West Alabama,Livingston,AL,3,1,,,,,,,,,,,,0.9957,22.0,950.0,950.0,0.2169,0.0,0.0,0.0,0.0373,0.0373,0.0,0.0,0.0169,0.0,0.0508,0.0,0.0,0.2746,0.0237,,0.4291,0.4195,0.0216,0.0101,0.0035,0.001,0.0091,0.0473,0.0589,,,,,,,,,,,,,0.1479,,150.0,38.0,35.0,34.0,18.0,,,,,,17959.0,7660.0,14170.0,,9161.0,8898.0,6408.0,0.5404,0.5604,0.3161,,0.59335443037974,0.3311,0.2767,0.3333,0.5,0.0,,1.0,1.0,,0.7193,0.1786,,0.096
Lurleen B Wallace Community College,Andalusia,AL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,,0.7259,0.2493,0.0087,0.0058,0.0022,0.0,0.0051,0.0007,0.0022,,,,,,,,,,,,,0.2937,,196.0,42.0,16.0,0.0,0.0,,,,,,13204.0,4170.0,7500.0,,1757.0,5904.0,5629.0,0.6531,0.5753,,0.2055,0.69727891156462,,,,,,,,,,0.0,0.2503,,
Marion Military Institute,Marion,AL,2,1,,,,,,,,,,,,0.6034,26.0,1040.0,1040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5766,0.2287,0.1022,0.0365,0.0122,0.0049,0.0292,0.0,0.0097,,,,,,,,,,,,,0.0,,14.0,7.0,7.0,9.0,8.0,,,,,,16520.0,8570.0,14570.0,,2443.0,6128.0,5909.0,0.75,0.4424,,0.2489,0.9021739130434699,,,,,,,,,,0.6257,0.0048,,0.22
Miles College,Fairfield,AL,3,2,,,,,,,,,,,,,,,,0.0802,0.0,0.0,0.0,0.1444,0.0053,0.0,0.0,0.0,0.0802,0.0481,0.0,0.0053,0.24600000000000002,0.0,,0.018000000000000002,0.9693,0.0054,0.0,0.0,0.0006,0.0066,0.0,0.0,,,,,,,,,,,,,0.0523,,,,,,,304.0,64.0,37.0,15.0,10.0,21336.0,11454.0,11454.0,,5101.0,4921.0,4026.0,0.7786,0.8227,0.21600000000000003,,0.71886120996441,0.5,0.2095,0.2857,,,0.0,0.3333,,0.0,0.9184,0.1657,,0.22
University of Mobile,Mobile,AL,3,2,,,,,,,,,,,,0.7125,25.0,1058.0,1058.0,0.2007,0.0,0.0,0.1171,0.0368,0.01,0.0468,0.0401,0.0,0.0,0.0334,0.0,0.0368,0.1806,0.0134,,0.6461,0.21600000000000003,0.0122,0.0095,0.0163,0.0007,0.017,0.0306,0.0516,,,,,,,,,,,,,0.1461,,,,,,,39.0,34.0,35.0,33.0,30.0,30108.0,18690.0,18690.0,,10339.0,6715.0,5024.0,1.0,0.5032,0.4904,,0.66666666666666,0.5455,0.3333,0.5,0.0,0.3333,,,0.4286,0.2857,0.8009,0.2782,,0.035
University of Montevallo,Montevallo,AL,3,1,,,,,,,,,,,,0.8729,26.0,1070.0,1070.0,0.1104,0.0,0.0,0.0,0.0552,0.0307,0.0,0.0,0.0123,0.046,0.0491,0.0,0.1472,0.1166,0.046,,0.7368,0.1398,0.023,0.0065,0.0069,0.0011,0.018000000000000002,0.0134,0.0544,,,,,,,,,,,,,0.1004,,112.0,56.0,57.0,65.0,47.0,,,,,,20194.0,10000.0,19690.0,,7161.0,7719.0,7035.0,0.5951,0.4136,0.4493,,0.7372159090909,0.45799999999999996,0.4143,0.2222,0.3333,1.0,,,0.6,0.4615,0.5872,0.1203,,0.098
Northwest-Shoals Community College,Muscle Shoals,AL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0902,0.0,,0.8195,0.127,0.0343,0.0031,0.0065,0.0009,0.0071,0.0,0.0015,,,,,,,,,,,,,0.4331,,383.0,92.0,67.0,19.0,4.0,,,,,,9111.0,4140.0,7470.0,,1338.0,5013.0,6055.0,0.5366,0.5233,,0.1271,0.6374045801526701,,,,,,,,,,0.2559,0.2605,,0.263
University of North Alabama,Florence,AL,3,1,,,,,,,,,,,,0.8092,25.0,1028.0,1028.0,0.1208,0.0,0.0,0.0,0.0378,0.0011,0.0,0.0,0.0137,0.0431,0.0767,0.0,0.0525,0.1586,0.0221,,0.715,0.1384,0.0246,0.0038,0.0112,0.0011,0.0208,0.0495,0.0358,,,,,,,,,,,,,0.1358,,336.0,245.0,90.0,29.0,2.0,,,,,,15058.0,7078.0,12670.0,,6530.0,6814.0,7152.0,0.9882,0.4192,0.3216,,0.63831212324179,0.3807,0.2406,0.2308,0.6667,0.375,,,0.0916,0.3286,0.6883,0.1503,,0.134
